signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.783047957719,-161.916528578262,-23.0679392225965,43.8138542604899,1919.65382515945,3.53944798886544,0.434835778633969,0,1919.41425772838,36566.0750014713,13039861.1759847,49.5130697665354,0.00072603446310132,20076.3825964017,-6950.75530610524,11157.7481211802,124495343.1357,10.8323536451342,0.000396847921371899,13145.3631992763
compassFilter,74.4750967058728,-99.4244873514116,-23.6796730073213,38.664748520626,1494.96277816325,2.60473904089141,0.444073772028283,0,1494.77621098764,25663.7070896624,5819914.09850514,45.337656806691,0.000548559132602416,7901.86190150812,-7135.08091096614,9620.917079213,92562045.4450925,5.64982203632666,0.000355175308951245,11977.7146797061
fullSystem,102.600942407184,-106.018434484373,-23.0359557254983,43.1791274151152,1864.43704433075,3.20488263198795,0.505516921070965,0,1864.20436779957,40688.902799612,11137793.7652642,48.9373029905276,0.000718069614264373,15856.1853385545,-6941.11814432768,10972.3606037288,120392697.218259,9.67671257441733,0.000398666824250155,12983.2317050476
gyroFilter,62.3946381816122,-135.954567542647,0.643717281822963,16.586503685424,275.112104506584,14.7588208180309,-1.05154138050498,0,275.077771285006,-4797.44067844399,1116767.21048354,16.5979559953605,0.000761196929738242,15856.1853385545,-6941.11814432768,10972.3606037288,120392697.218259,9.67671257441733,0.000398666824250155,12983.2317050476
gyroSystem,103.101200578594,-101.533770676865,-20.778986681829,42.1513600966106,1776.73715799414,3.37610472891973,0.523650736988982,0,1776.51542616361,39209.8511465638,10655010.3577352,46.9923580349745,0.000763196751110113,15228.6960480103,193.962766638457,4344.50212510645,18874698.7150544,51.6892322579207,0.000611862759524719,4348.69433756655
input,102.095017611288,-103.329212575733,-23.1111579961971,43.2669059638017,1872.02515168046,3.21001491200329,0.504992237814293,0,1871.7915281747,40895.0664897517,11246619.5608258,49.0501493585889,0.000712217127832689,17452.9542314551,-6261.0556816768,10509.410256061,110447703.9302,10.6950093045104,0.000400994257708238,12232.8095696305
compassSystemError,78.5550780065857,-61.619129262467,0.0432187736006206,8.53454497936908,72.8384580048739,20.4283497278697,0.936805723838258,0,72.8293679689317,582.249798857228,108354.353779551,8.53412185472671,0.000985725927595563,39671.0740530021,13.0225382089446,1975.11665291483,3901085.79262149,122.796886963574,0.000641767412019101,1975.09795747754
compassFilterError,139.920546521326,-63.0480128906948,-0.56851501112416,16.92117537403,286.326176038678,14.9194354173546,1.10150330791884,0,286.290443332321,5335.75748549801,1222830.01726995,16.9296678245674,0.000760177934463837,48676.1771891732,-171.303066651955,4439.55998767432,19709692.8841588,52.7251687426144,0.000612263122249587,4442.72525492742
fullSystemError,6.73133055188683,-4.6442967145282,0.0752022706988056,0.778317666170564,0.605778389473194,27.762461826836,2.58025246422668,0,0.605702790023615,1.21633040394656,10.1853773316867,0.781893964385114,0.000824110204763889,4898.81302856502,22.6596999865015,193.192317298603,37323.2714632042,248.43526313974,0.000744887132304889,194.51067940188
gyroSystemError,6.72584526891363,0,2.33217131436817,2.10668881860509,4.43813777843572,1.83103309251774,0.444833457008637,0,4.4375839112476,4.15831429881602,36.0569800877599,3.14270694637749,0.000424482766999249,2310.82330004235,702.722162637402,721.045833166637,519907.09352697,1.81528875108996,0.00034590999330008,1006.82326546836
gyroFilterError,99.4830820012604,-72.727625137142,23.7548752780201,38.6256727109097,1491.94259237032,2.57846946053943,-0.439200991815749,0,1491.75640210545,-25305.2235174274,5737963.91477294,45.3436930738967,0.000545142470842657,51630.5423797773,7157.74061095264,9617.78458099511,92501780.2464272,5.61023626950326,0.000354529214413515,11988.7137991582
