signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.753006178132,-163.034718698781,-20.4302578904141,30772.9587702836,2034.63471411208,3.44986075207751,0.355387166317471,0,2034.37292374743,32609.7591430944,14277846.2137805,49.5153346067283,0.000925397853404925,384614.254656334,-3711.97853094038,30772.9587702836,946974991.477574,30.2769298174815,0.0021114826691861,30995.0455710569
compassFilter,113.178872849355,-145.160115035756,-20.5218170388736,28559.4895941068,1976.82700559904,3.30314015555728,0.401012075672054,0,1976.57265317938,35239.247371893,12904838.2794993,48.9664949506945,0.000803817281420403,331832.59480027,-3728.61393491889,28559.4895941068,815644445.875893,22.8095201925924,0.00211706622551212,28800.9467050932
fullSystem,117.243172015736,-146.238780851619,-20.2866086907292,28003.377120937,2000.9958135046,3.26714081775966,0.386698686419027,0,2000.7383513567,34606.5369836411,13078214.2435833,49.1150164769133,0.00119211582812071,262354.951676872,-3685.87887287061,28003.377120937,784189130.17742,17.9247981535702,0.00123359401194974,28244.0149476281
gyroFilter,50.0746673137237,-51.2339803701303,0.235208348144271,28003.377120937,24.1438515378851,35.204717545366,-2.26366807114276,0,24.1407450207031,-268.496574094556,20516.4493396324,4.91894988668718,0.001324499884539,262354.951676872,-3685.87887287061,28003.377120937,784189130.17742,17.9247981535702,0.00123359401194974,28244.0149476281
gyroSystem,103.36819081092,-102.761601331806,-18.3201371597887,4736.51068702697,1879.1473882585,3.22546423455047,0.461533582263615,0,1878.90560398312,37588.9980355001,11386812.0973492,47.0588252035321,0.00173721647484704,37166.5227305809,42.7350620482936,4736.51068702697,22434533.4883207,55.3305082468752,0.000727179607070708,4736.55110695762
input,102.105050864138,-103.080703858386,-20.333360763486,25481.7833524611,1966.17308784634,3.09408112869202,0.432546923849615,0,1965.92010623442,37703.5309872904,11958134.2770806,48.778741949465,0.00119495712591088,121202.939320462,-3328.59018157212,25481.7833524611,649321282.821763,12.8073538890883,0.00212603321513245,25697.4516171762
compassSystemError,77.8825928429661,-63.8993938907212,-0.0968971269281043,16424.3161807691,75.9475191286722,19.9963780826476,0.552801936337317,0,75.9377471884858,365.810459585723,115309.943024714,8.71476541518431,0.00094644630519973,362445.15033062,-17.6052625863177,16424.3161807691,269758162.005875,155.290744022491,0.000787710969595332,16423.797257229
compassFilterError,68.5270014454432,-50.6563904094083,-0.188456275387472,14417.2028555551,75.8007625800296,24.1446969164376,2.16993083648163,0,75.7910095225695,1431.7672666936,138693.830173876,8.70784274607107,0.000798385082095621,337723.755403705,-34.240666564836,14417.2028555551,207855738.178227,183.750147230836,0.000787821770701427,14416.7797254795
fullSystemError,45.9001361863059,-45.8481292085813,0.0467520727568003,11662.6660201062,34.5959425109889,20.1337172621102,0.468755718295962,0,34.5914911545156,95.3675233509381,24091.4274387047,5.88163896467836,0.0010731389319749,268862.056950914,8.49439548345758,11662.6660201062,136017778.69654,169.655771647783,0.000811754990693928,11662.2939333511
gyroSystemError,5.70797561339619,0,2.01322360369732,901.088822309457,3.54902214221873,1.83525565300261,0.493423995790671,0,3.54856550015205,3.2983710108282,23.1101211584541,2.75710623274405,0.000467567496842613,4879.9064332815,365.783086781943,901.088822309457,811961.065691044,6.78337646462608,0.000644241966349701,972.474211794236
gyroFilterError,100.881302491177,-100.139660204356,20.5685691116303,25449.6178858173,1924.94331140963,3.0895834202582,-0.441720090731352,0,1924.69563470976,-37298.4036516866,11445217.4543833,48.4537064630733,0.000796994053738711,149467.968376628,3737.10833040237,25449.6178858173,647683050.534112,12.2608906519521,0.00211604725401655,25721.7293121162
