signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.132113271189,-162.916747478735,-21.0513552487676,25310.7832134965,1901.98216494286,3.50102536109379,0.347962323761118,0,1901.73677955195,28857.4419842572,12661818.0492331,48.4241297016452,0.000978373170490718,319528.180525868,319.015067521619,25310.7832134965,640635746.880615,28.5824990354403,0.00128344914281271,25311.9771812037
compassFilter,112.423797111303,-143.984640239236,-21.3030507635977,23312.3219415877,1856.31493377219,3.36991431162194,0.365523753403379,0,1856.07544016701,29228.6691160599,11609408.8555854,48.0613713079791,0.000897333515513894,258762.172183939,322.829295190561,23312.3219415877,543464354.308231,19.5131222889928,0.00127525571830825,23313.8052043759
fullSystem,117.606201989809,-146.032014384454,-20.9734403996578,22812.4897369814,1888.8849779086,3.33976942065525,0.363447445786618,0,1888.64128225928,29830.8644440698,11912843.6141419,48.254807889549,0.000983245163958351,209208.99445581,317.834335423582,22812.4897369814,520409687.999881,17.5871772692417,0.00127350910224112,22813.9679585129
gyroFilter,49.1862216234203,-49.15173218992,0.329610363939906,22812.4897369814,21.1699153866232,40.2823332823335,-1.70381386826719,0,21.1671841370571,-165.926892833233,18048.4867096979,4.61257272344551,0.000572842619542075,209208.99445581,317.834335423582,22812.4897369814,520409687.999881,17.5871772692417,0.00127350910224112,22813.9679585129
gyroSystem,104.276127721794,-102.198732734399,-18.9286741594146,3961.96989386907,1776.89167216233,3.34227592002415,0.441542522073095,0,1776.66242539776,33065.8666772941,10549992.1169684,46.2055963150682,0.00114129775980351,35776.7810166079,-4.99495976698563,3961.96989386907,15697205.4399249,29.693649447108,0.000603266553743695,3961.8452433114
input,102.569581682016,-102.783295425975,-20.969530412075,20544.5024845103,1864.33445862456,3.18730496601056,0.412797915524854,0,1864.09393037547,33223.0258525006,11075394.4896614,47.9980742955217,0.000991541442902711,73430.643673037,286.847672926623,20544.5024845103,422076582.336051,13.9265376709696,0.00121399378311726,20545.8422784995
compassSystemError,77.8879111669047,-64.229241343336,-0.0818248366926067,14343.4307028687,69.4724983754998,20.5355656161082,0.712337048148765,0,69.4635353386819,412.402089122012,99087.8568028851,8.33488036162378,0.000395824758712679,316060.38055463,1.23998457552837,14343.4307028687,205734004.327996,146.334423824082,0.000607452722443377,14342.9680875426
compassFilterError,69.1822788470351,-50.5266321478171,-0.333520351522688,12227.530321657,62.4975192236746,24.1413677744292,1.38480939665226,0,62.4894560680529,684.069328417709,94270.4024354032,7.91205990200609,0.000447560293229746,275841.00906961,5.05421224446213,12227.530321657,149512497.767041,147.867583286467,0.000613092905510149,12227.1369488848
fullSystemError,44.7653548977754,-44.2800962134535,-0.00390998758278426,9935.36247922211,29.2748656941637,19.6422167235536,0.0157574255781908,0,29.2710887794825,2.49541958942472,16829.3852582147,5.41027763312434,0.000451842433212779,226880.32762708,0.059252477476621,9935.36247922211,98711427.5935345,154.027134852937,0.000611892759359703,9935.04199934194
gyroSystemError,5.70797561339614,0,2.0408562526605,629.862475450757,3.60397981398244,1.79731461648216,0.451314464537638,0,3.60351484432511,3.08722815264605,23.3387040576456,2.78722246839907,0.000468826080949501,3236.59541468493,-30.9274100194837,629.862475450757,396726.737980956,5.77423501782044,0.000318828502115033,630.601022080722
gyroFilterError,100.994604401366,-99.9994260904557,21.2991407760149,20408.7290981807,1819.71167634526,3.17828187360434,-0.414562356482968,0,1819.4769051317,-32174.3428530845,10521690.0915,47.6773562913066,0.00090497599957934,130067.859717039,-322.77004271308,20408.7290981807,416516223.402927,13.7476530338684,0.00126566999637691,20410.6230581664
