compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorsAutoCorrelation,compassFilterErrorsAutoCorrelation,fullSystemErrorsAutoCorrelation,gyroSystemErrorsAutoCorrelation,gyroFilterErrorsAutoCorrelation
-7.78687631790328e-12,1.94671907947582e-12,-1.94671907947582e-12,-3.65009827401716e-13,-5.3534774685585e-12,4.86679769868955e-13,3.65009827401716e-13,4.38011792882059e-12,1.36878685275644e-13,1.46003930960686e-12
0.00935697365931554,0.00935777614656143,0.00918373773508983,-0.000174038411836612,0.00808785144974307,0.000200156897726934,0.000200959379497683,2.69209657143516e-05,-0.00106896532236998,-0.00933085517817034
0.0215278931983627,0.0215251327468145,0.0215861464492469,6.10137034057442e-05,0.0190402870018709,2.87919734820682e-05,2.6031511896163e-05,8.70452148760624e-05,-0.00245881422332912,-0.0214380875275583
0.0378530211822128,0.0378374201521493,0.0378042683925158,-3.31517489265279e-05,0.0333028592442312,0.0002279948070621,0.000212393762033149,0.000179242016878389,-0.00432216713423499,-0.0376581781143436
0.0574058521536783,0.0573652566478919,0.0575394932650532,0.000174236611077862,0.0506792915425915,0.000174370223168522,0.000133774723708961,0.00030801133916694,-0.00655219038156102,-0.0570572453118884
0.0790432563295043,0.0789607484505633,0.0794049626223228,0.000444214163972611,0.0699383183686931,8.72932025527992e-05,4.78532178672619e-06,0.000448999482230908,-0.0090176447559315,-0.0785117489615188
0.100903419373442,0.100762563421364,0.101152613235373,0.000390049824230161,0.0890558128863197,0.000342426838988272,0.000201570880644034,0.000591620708220118,-0.0115051796514188,-0.100170942711683
0.12356926589081,0.123353304787599,0.123803694435552,0.000450389649899315,0.1090030669728,0.000485063883043362,0.000269102763285541,0.000719492414766565,-0.0140811350476197,-0.122633812356164
0.146866033163129,0.146562973356502,0.147015536631164,0.000452563279284714,0.129486105966727,0.000652104138002287,0.000349044332348769,0.000801607612728512,-0.0167278230475715,-0.145761365726862
0.171009091399155,0.170610812296963,0.171152847445321,0.000542035160282185,0.150836130497687,0.000702096666909306,0.000303817568245264,0.000845852730595837,-0.0194708642205821,-0.169764959561865
0.19576493557573,0.195266125431833,0.195945872821863,0.00067974738808318,0.172807415086503,0.000673538536121473,0.000174728393685118,0.00085447578633092,-0.022283981941805,-0.194411649643982
