signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.73879223031,-163.451619622046,-21.0545877651664,35796.7654177608,2092.63673648376,3.47996839541947,0.338643508916046,0,2092.37063313477,32411.6155946389,15235353.3697652,50.3553999000689,0.00107523478343172,499026.75369799,6689.18122872155,35796.7654177608,1281408414.37419,31.5989964457319,0.00147840180105741,36415.2726426201
compassFilter,115.078407608739,-149.595400096138,-21.2357306872158,32166.2560748183,2040.98158467432,3.3535382699834,0.367121606852379,0,2040.72204988482,33844.3152013973,13965966.0141903,49.9167137109884,0.00103031620744411,428759.305791141,6746.73152832385,32166.2560748183,1034668029.87078,25.4303233221887,0.0014793561049419,32865.1886789744
fullSystem,119.412437134723,-151.01342680006,-21.0425526639468,30921.7410342294,2062.69789599076,3.32069127954736,0.352504454431642,0,2062.43559971711,33016.817105137,14125027.2566459,50.0522189551282,0.00108810098670064,383410.43947061,6685.35759778367,30921.7410342294,956154068.587945,20.675785390708,0.0014840813655177,31635.2221079681
gyroFilter,48.6662514650315,-50.0860509090386,0.193178023268897,30921.7410342294,17.5140820202206,41.8185286446548,-0.928791000164624,0,17.5118548989057,-68.0638049395266,12824.2816795755,4.18917326540451,0.00101315515571446,383410.43947061,6685.35759778367,30921.7410342294,956154068.587945,20.675785390708,0.0014840813655177,31635.2221079681
gyroSystem,104.294073518466,-102.440746856295,-18.8944820804597,4511.99236084698,1918.82265490441,3.23511839260457,0.45304942449511,0,1918.57865405816,38072.8156020139,11908289.8041512,47.7030408584922,0.00139133523807512,56194.4557604778,-61.3739305401992,4511.99236084698,20358075.0643415,36.6413168958855,0.00065638012353697,4512.26632161321
input,102.583592833655,-102.821870924631,-20.9617575501695,24201.3562216754,2007.66670440993,3.09710872107841,0.424639630235316,0,2007.41140599889,38192.237662685,12480420.7258277,49.4652068184393,0.00110871878624296,155369.2538387,6002.90142313453,24201.3562216754,585705642.968426,5.75518498388622,0.00158731188761191,24933.9773485743
compassSystemError,79.1083679796202,-63.6578095272483,-0.0928302149967415,23797.403120393,77.1316943810376,19.0233772302708,0.241242156514293,0,77.1218861798193,163.38781539251,113146.963977939,8.78239737364664,0.000540232776620408,398505.161611477,29.4927708174717,23797.403120393,566316395.274489,69.3318635375017,0.000608599069333693,23796.6648065787
compassFilterError,70.3190931302726,-51.5127994736343,-0.273973137046164,20652.561871884,67.1692104156099,21.0413438076689,0.969885674427226,0,67.1606690612844,533.817817858904,94908.148381727,8.19973965081253,0.000568412928943052,352807.61642141,87.0430704197971,20652.561871884,426528311.871997,70.4134185316798,0.000613911032902315,20652.0886982533
fullSystemError,50.0135790942101,-49.9643886369444,-0.0807951137772663,18000.3205005979,39.0907909695377,19.7826777970288,-0.316165201521305,0,39.0858201161591,-77.2579021794857,30222.0232636348,6.25238738135836,0.00056491619879788,307422.224409101,25.6691398795972,18000.3205005979,324011538.124244,70.0510420077974,0.000612367897760743,17999.7665202084
gyroSystemError,5.70797561339614,0,2.06727546970983,1153.923177546,3.53968182392207,1.7548273572964,0.411242861521769,0,3.5392317117878,2.73817920142805,21.9812501972465,2.79514929466242,0.000446939466316533,2362.22646144756,-656.787034769586,1153.923177546,1331538.69967785,3.98210090032602,0.000655185211192415,1327.71353948836
gyroFilterError,100.843652132906,-100.739928775564,21.1549355734384,24817.7380281918,1975.38605566763,3.1057271474789,-0.438899309858712,0,1975.13486212037,-38526.5419755394,12115931.4486674,49.2205867624177,0.00105562993244907,88109.9289507062,-6721.06238844426,24817.7380281918,615920120.835959,5.67996125674646,0.00147767563339223,25710.9633665321
