compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorsAutoCorrelation,compassFilterErrorsAutoCorrelation,fullSystemErrorsAutoCorrelation,gyroSystemErrorsAutoCorrelation,gyroFilterErrorsAutoCorrelation
-5.96046447753906e-12,-2.98023223876953e-12,-2.98023223876953e-12,1.24176343282064e-12,-2.98023223876953e-12,1.73846880594889e-12,2.48352686564128e-13,1.24176343282064e-13,3.10440858205159e-13,2.98023223876953e-12
0.00092224427262942,0.00094413408289353,0.00097130566239357,2.71715889374415e-05,0.00086541122396787,-5.14920925100644e-05,-2.96022959053516e-05,-2.43070386350155e-06,-0.000108325151788692,-0.000946564787129561
0.00238543006926775,0.00244281253914038,0.00249655943910281,5.37469079097112e-05,0.00222016965250174,-0.000114790645241737,-5.74081861724456e-05,-3.6612780764699e-06,-0.000280051061635216,-0.00244647381107012
0.00386719350020091,0.00395930855671565,0.00400804060697556,4.87320572137833e-05,0.00355553309619427,-0.000141638653477033,-4.95236116151015e-05,-7.91554152965546e-07,-0.000453299068411191,-0.00396010010441144
0.00586960459748904,0.00600555440088113,0.00604223886926969,3.66844698786736e-05,0.00535362252493699,-0.000170616793632507,-3.46669885019461e-05,2.01748025914033e-06,-0.000686598865563671,-0.00600353692770004
0.0079588806271553,0.00813594023287296,0.00819986705680688,6.39268216987451e-05,0.0072618732124567,-0.000232104102770487,-5.50445030132929e-05,8.8823176920414e-06,-0.000929111527899901,-0.00812705791840951
0.0107295851329962,0.0109580321575205,0.0110682475199302,0.000110215357194344,0.00980024442374706,-0.000321376793583234,-9.29297593111793e-05,1.72855960515638e-05,-0.00125071749836206,-0.0109407465676467
0.0143231256167094,0.0146175279895465,0.0147524529834588,0.00013492499353985,0.0130577345778545,-0.000402528211971124,-0.00010812583292524,2.67991591244936e-05,-0.00166791924393425,-0.0145907288302978
0.0182194207375248,0.0185806864177187,0.0187297102322181,0.00014902381512026,0.0165683842658997,-0.00046842168867588,-0.000107156009785831,4.18678055827816e-05,-0.00211945816073567,-0.018538818612198
0.0226327334841092,0.0230631479452054,0.0231965806553761,0.000133432716503739,0.020508022971948,-0.00050518753901124,-7.47730789085229e-05,5.86596382160981e-05,-0.00262989804533621,-0.0230044883037607
0.0271462632233898,0.0276358827968438,0.0277882671157519,0.000152384317666292,0.0245576041022936,-0.000561209403475126,-7.1589817541341e-05,8.07944986969233e-05,-0.00314986851743112,-0.027555088297526
0.0322495477010806,0.0328001225690047,0.0329849747945865,0.000184852230300506,0.0291419758786758,-0.000629540546486775,-7.89656698703766e-05,0.000105886557449897,-0.00373711236498008,-0.0326942360127966
0.0376699663609266,0.0382777679954966,0.0384749400903781,0.000197172089541952,0.0339815742040674,-0.000671394753704468,-6.35931049784025e-05,0.000133578980341554,-0.00435978690547248,-0.0381441890204946
0.0435900437066952,0.0442553864444296,0.0444915426601966,0.000236156213159362,0.039287277546525,-0.000736574132243792,-7.12313927710056e-05,0.000164924819022417,-0.0050393402857706,-0.0440904616251588
0.0500148274987936,0.0507334473282099,0.0509355254411697,0.000202078100542227,0.044963240536054,-0.000724177400022745,-5.55755694707235e-06,0.000196520541235805,-0.00577576436450084,-0.0505369267940521
0.0566680431619287,0.0574252733275294,0.0576213141426444,0.000196040819585323,0.0508562935615579,-0.000724258096516132,3.29720720648766e-05,0.000229012890470525,-0.00653600768968463,-0.0571962604348858
0.0635257101575534,0.064309091917177,0.0644957050164541,0.000186613095924258,0.0569182646716634,-0.000710183779212336,7.3197989910841e-05,0.000259811084717512,-0.00731762925672034,-0.0640492808322112
0.0706533300300439,0.0714519267345468,0.0716424162760377,0.000190489547948043,0.0632245313485463,-0.000699801575268308,9.87951340774695e-05,0.000289284679790338,-0.00812860025577247,-0.0711626420542598
0.0781177952895562,0.0789253636851907,0.0791672279472152,0.00024186425631245,0.0698723877961437,-0.000731768671112756,7.57997336486975e-05,0.000317663988719384,-0.00897717616260052,-0.0786076996957262
0.0859132975598176,0.0867217525035143,0.0869676933775345,0.000245940885692835,0.0767596609532833,-0.000708925718193253,9.95292233924071e-05,0.000345470108588537,-0.00986256231976052,-0.0863762823859851
0.0938794578681389,0.0946755008017023,0.0949384377419949,0.00026293693917493,0.08380317055583,-0.000689076361681024,0.000106966577470303,0.00036990351503094,-0.010765363662069,-0.0943055972918868
0.102004079437256,0.102777119035025,0.103003275577227,0.000226156551639239,0.0909304159681002,-0.000610962266474962,0.000162077324589094,0.00038823387597998,-0.0116846257363757,-0.102388885148863
0.110328685403864,0.11107158280611,0.111300254586836,0.000228671776379148,0.0982735281382998,-0.000570285461843014,0.000172611941893895,0.00040128372075657,-0.0126254427255442,-0.110670299083988
0.118935876598954,0.119648490615189,0.119912471655508,0.000263981043795745,0.105903813203176,-0.000566215135653814,0.000146398881822824,0.000410379925680657,-0.0135982785333569,-0.119238110689322
0.127758568095167,0.128440175522864,0.128679629516105,0.000239453998704751,0.113666972739498,-0.000503699089338382,0.000177908337612947,0.000417362336814404,-0.0145952944492921,-0.12802281319052
0.136666294815143,0.137315392865241,0.137571456681192,0.000256063819428285,0.121549849033356,-0.000484502177437147,0.000164595872163773,0.000420659687866767,-0.0156009479613354,-0.136894733179609
0.145799452249706,0.146420013837516,0.146656368729969,0.000236354891210794,0.129604584188263,-0.000437641306469838,0.000182920288542906,0.000419275178449849,-0.0166325093717625,-0.146000738664965
0.155226063577334,0.155824592569222,0.156044323779643,0.000219731215760112,0.137932634561261,-0.00040402253344655,0.000194506455212831,0.00041423766836524,-0.0176974515476575,-0.155410354894896
0.1647778440093,0.165359782328705,0.165598960149288,0.000239177817851305,0.146415014983714,-0.000413468555609385,0.0001684697629263,0.000407647582143545,-0.0187762975769117,-0.164952134744823
0.17453030851235,0.175104592256248,0.175308925187588,0.000204332932705681,0.155030996843179,-0.000378968980411689,0.000195314761375388,0.000399647694515685,-0.0198782806432496,-0.174704944561919
0.184562633178135,0.185140257101009,0.185325423412025,0.000185166305676103,0.163920895605286,-0.000370851888755957,0.00020677203759551,0.000391938341191659,-0.0210125894581899,-0.184748318765561
0.194364155769348,0.194943847209712,0.19513520642221,0.00019135921622316,0.172631321954727,-0.000386757876972357,0.00019293356128037,0.000384292778621117,-0.0221195916840186,-0.194559554425875
0.20450100805064,0.205095305869977,0.205277897155285,0.000182591283321381,0.181638296676179,-0.000402480208873749,0.00019181760797898,0.000374408890989919,-0.0232651915896684,-0.204720896982402
0.214640080604951,0.215255955348909,0.215416482200225,0.000160526846100887,0.190641619541248,-0.00041209887911876,0.000203775864715377,0.000364302709326148,-0.0244105599443118,-0.214891652645667
0.225072193052371,0.225723873312771,0.225897689691186,0.000173816368232171,0.19995348572582,-0.000471062385042508,0.000180617881317933,0.000354434246725092,-0.0255897697133323,-0.225369439067195
0.235855289761722,0.236557667896152,0.236712204281489,0.000154536385958393,0.209556751351555,-0.000510801868885756,0.000191576264798641,0.000346112651781489,-0.0268093402763829,-0.236211555244277
0.247158100364606,0.247926990000904,0.248084460028509,0.000157470021396875,0.21965434872061,-0.000585383470108112,0.00018350616954267,0.00034097619044284,-0.0280891351103162,-0.247586013812323
0.258554266609252,0.259394926975667,0.259506092397372,0.000111165427664916,0.229791084936758,-0.000615047842388352,0.000225612517197927,0.000336777941696346,-0.0293782295251886,-0.259058149031301
0.270441418363651,0.271365079922974,0.271476472664873,0.000111392743140459,0.240416207055748,-0.000697967688987652,0.000225693863133589,0.000337086604163051,-0.0307231789992501,-0.271027993313223
0.283062744707863,0.284085332492987,0.284232546224197,0.000147213725745678,0.251740344032149,-0.000829626374567548,0.000192961407204469,0.000340175135309498,-0.0321520270510266,-0.283745157356064
0.295706944559018,0.296823120574902,0.296945885532598,0.00012276495123903,0.263014529547592,-0.000888335990905762,0.000227840013677875,0.000350604963675141,-0.0335807510145009,-0.296472515611847
0.308912918781489,0.310127328280856,0.310255717712144,0.000128389436254899,0.274818281151354,-0.000977838760986924,0.000236570725714167,0.000364960160851479,-0.0350724763993795,-0.30976236811926
0.322398848714183,0.323709181909263,0.32379473549674,8.55535833785931e-05,0.286818902635574,-0.00101434346338113,0.000295989728470643,0.000381543309862415,-0.0365942895470187,-0.323327638602257
0.335894428221633,0.337288475369165,0.337371826511621,8.33511373649041e-05,0.29885267885824,-0.00107252306677401,0.000321524084359407,0.000404875225697954,-0.0381142724211017,-0.336883600138625
0.34966827115342,0.351139455646028,0.351302753893038,0.000163298239931464,0.311210191298028,-0.00120573986023664,0.000265444623182217,0.000428742862368623,-0.0396638197271153,-0.350710712782045
0.363806959504386,0.365348392976075,0.365536561562121,0.000188168582071861,0.323826983881493,-0.00127280965608855,0.000268623810385664,0.000456792394599567,-0.0412527852786705,-0.36489160057952
0.377889476276934,0.379485822268824,0.379686882941922,0.00020106066527466,0.336366323910157,-0.00130882362773021,0.000287522374590238,0.0004885830377539,-0.0428319759960597,-0.378997239241501
0.392435067503154,0.394081395239135,0.394258870351811,0.00017747511677444,0.349277806045612,-0.00130501334543029,0.000341314382106066,0.000518789498601109,-0.0444622748081883,-0.39356260573566
0.407270114046087,0.408958949849506,0.409149114201466,0.00019016435580949,0.362476371581356,-0.00132948780221244,0.000359347994501392,0.000549512346896032,-0.0461232302711035,-0.408409437491993
0.422398842420181,0.424120634382963,0.424348515479763,0.000227881096675992,0.375953500608106,-0.00137036467716098,0.000351427276308338,0.000579308375079806,-0.0478157064936434,-0.423541326007247
0.43840632599617,0.440165802376469,0.440424117781719,0.0002583154010276,0.390211709875862,-0.00141347847096622,0.000345997918893894,0.000604313316925739,-0.0496080945828309,-0.439561489062508
0.454642805505047,0.456430358346303,0.456695909264187,0.000265550913661718,0.404639883479973,-0.00142135626437763,0.000366196587060889,0.00063174750052082,-0.0514242782797044,-0.455798610850175
0.471236178653936,0.473040964551767,0.473298316987356,0.000257352434347073,0.419362160730362,-0.00140488176966707,0.000399904127418995,0.000657256559903423,-0.0532788997027402,-0.472383707993229
0.488470982514819,0.490291468408207,0.490552341658374,0.00026087324557205,0.43466730692486,-0.00140140230258306,0.000419083586459359,0.000679956831193219,-0.0552050778924177,-0.489611511582633
0.506002180909614,0.507827160922686,0.508196629805863,0.000369468874732653,0.450329817020893,-0.00149064755961299,0.000334332457557321,0.000703801331948489,-0.0571630114441117,-0.507123359591266
0.523954619668424,0.525776644759874,0.526145383022229,0.000368738264217973,0.466253066859643,-0.00146631923988461,0.000355705860132972,0.000724444126089414,-0.0591678720312193,-0.525052200629314
0.541886018331349,0.543688792632024,0.544081483737131,0.000392691094304125,0.48216837930282,-0.00144980487848322,0.00035296943684419,0.000745660530899962,-0.0611674438950295,-0.542943132104973
0.560073674155275,0.561847645399968,0.562338646021485,0.000491000625739495,0.498380669599275,-0.00150160357058048,0.000272367686529954,0.000763368308823556,-0.0631946081187576,-0.561084277094901
0.578631175453961,0.580372143816451,0.580830383474131,0.000458239661778013,0.514790762463709,-0.00142238346940527,0.000318584906309843,0.000776824566349387,-0.0652627964468052,-0.579595319248736
0.597021769321958,0.598717174620926,0.599254041448235,0.000536866821472844,0.531153035276631,-0.00144016953458389,0.000255235770220558,0.000792102590451638,-0.067308903576682,-0.597925072030226
0.615542007459203,0.617188658783337,0.617749457923075,0.000560799124340216,0.547578008518616,-0.00140443785420309,0.000242213478311896,0.000803012603707612,-0.0693684367805719,-0.616385646180809
0.634258785134057,0.635856897091866,0.63646566032966,0.000608763237297535,0.564204892196258,-0.00139610818022241,0.000202003788699706,0.00081076702401042,-0.0714500011023134,-0.635046130067607
0.653148941923678,0.654698526749015,0.65538117411683,0.000682647367815177,0.581012394877275,-0.00141369693502784,0.000135887891550859,0.000818535260017961,-0.0735502439749738,-0.653879991491139
0.672443188170095,0.673950542813043,0.674630425082644,0.000679882271339496,0.598114253219465,-0.00136770648968716,0.000139648163691163,0.000819530433773374,-0.0756966414272785,-0.673131012373169
0.69174696751982,0.693211610527337,0.693933889678617,0.000722279149542252,0.615270436397195,-0.00136618038453162,9.84626213709513e-05,0.00082074177035441,-0.0778427115097642,-0.692390868757665
0.711038542143007,0.712459808943172,0.713205868542194,0.000746059602250655,0.632399876712759,-0.00134735749190052,7.39093087613583e-05,0.000819968907705819,-0.0799860229225208,-0.71163984002918
0.730538396740953,0.731921221402784,0.732768553626537,0.000847332220027844,0.649802584957083,-0.00141674647840361,-3.39218057692051e-05,0.000813410412163163,-0.0821525582606594,-0.73110781099697
0.750057227610052,0.751405267080168,0.752335103462636,0.000929836383213599,0.66720738094002,-0.00147099798992276,-0.00012295851657788,0.000806877866759896,-0.0843208446564774,-0.750598389213284
0.769923207997779,0.771249117761354,0.772185438410938,0.000936320644617081,0.684860892469684,-0.00146704811652501,-0.000141138346741597,0.000795182298542932,-0.086529363643378,-0.770453935457766
0.78987287795345,0.791187530645728,0.792227631759644,0.00104010111490885,0.702700517702103,-0.00157484211176634,-0.000260189424206813,0.000779911690950394,-0.0887472023613751,-0.790407618957758
0.80942156919539,0.810724183895191,0.811726725976169,0.0010025420849522,0.720043440665305,-0.00153971129717926,-0.000237096597005924,0.000765445487822096,-0.0909178398252775,-0.809958738406003
0.828948607679208,0.830247704980771,0.831261221662164,0.00101351668188969,0.737428737198313,-0.00156494441106915,-0.000265847105781237,0.000747669573904326,-0.0930848148882389,-0.829500035405159
0.848484667879343,0.849793823102117,0.850897580462197,0.00110375736032923,0.754913931068281,-0.00168188972932597,-0.000372734513382117,0.000731022846124445,-0.0952526265520603,-0.849062800258398
0.867988410417736,0.869318659693996,0.870439577026665,0.00112091732646028,0.772305086312195,-0.00173349957590302,-0.000403250305354595,0.000717667021354039,-0.0974168236824373,-0.868600992672642
0.888012848674258,0.889389892367025,0.890553846348822,0.00116395397186279,0.790207293182612,-0.00183664940545956,-0.000459605708221595,0.000704348262492567,-0.0996422048963606,-0.888685544105868
0.90805523242255,0.909489444516102,0.910651639215151,0.00116219469755888,0.808084670740863,-0.00189875047554572,-0.000464538392424583,0.000697656307679911,-0.101869312160462,-0.908791788211465
0.928316962360342,0.929818786159654,0.930979911421736,0.00116112525761127,0.82616422162801,-0.0019681694218268,-0.000466345621397098,0.000694779634382576,-0.104120910158753,-0.929124006523689
0.948781864914795,0.950358904058735,0.951568453137577,0.00120954908554753,0.844478081941108,-0.00209061952705185,-0.000513580390810967,0.000695968692904959,-0.106394402512535,-0.949662935365737
0.969717695244153,0.971384511218468,0.972695291080077,0.00131077985862891,0.86326988512675,-0.00227415543422103,-0.000607339468598366,0.000703440386677782,-0.108721965561435,-0.970681070831418
0.990691246733566,0.992449636128048,0.99381156257093,0.00136192643990119,0.882042282880346,-0.00240382708770533,-0.000645437699556351,0.000716488742083311,-0.111052790950984,-0.991733147387703
1.01167262251327,1.01351948870073,1.01494565965136,0.00142617094789942,0.900825940902034,-0.00253636202054719,-0.000689495845635732,0.00073667510257413,-0.113383043640355,-1.01278281359971
1.03277995374004,1.03471310619016,1.03613055578272,0.001417449597766,0.919647633761664,-0.00259348768169681,-0.000660335250943899,0.000757114347629249,-0.115725807672615,-1.03395599184185
1.05397303610394,1.05598560702403,1.05748783220897,0.00150222518990437,0.938629594138265,-0.00273303153241674,-0.000720460619529088,0.000781764572796722,-0.118076473501449,-1.05520384245366
1.07524624939164,1.07733387681196,1.0788639527445,0.00153007593130072,0.957621656686068,-0.00280981872032086,-0.000722191308687131,0.000807884621744355,-0.120434411438058,-1.07652599219034
1.09649035348594,1.09864334916969,1.10018830159704,0.00154495242585738,0.976561510658761,-0.00285796853701274,-0.000704972863197327,0.000839979563901822,-0.122786811382572,-1.09780336960951
1.11789605081528,1.12010906778574,1.12166486341755,0.00155579563006759,0.995634682679673,-0.0028944645896554,-0.000681447631617387,0.000874348002920548,-0.12515583273905,-1.11923471979449
1.13974202477584,1.14201541343331,1.14349625969281,0.00148084625179569,1.0150112596785,-0.00284358257551988,-0.000570193918546041,0.000910652335857352,-0.127574347679938,-1.14110476110429
1.16236398521612,1.16470060542425,1.16618895649115,0.00148835107634465,1.03515429706573,-0.00287120835036039,-0.000534588147699833,0.000953762928489596,-0.130080896507079,-1.16374684249461
1.18482710702966,1.18720654756476,1.18867370971441,0.00146716214989622,1.0551100972568,-0.00284830762619774,-0.000468867092082898,0.000998295058154811,-0.132565317400421,-1.18620825250794
1.20755219720503,1.20996023435841,1.21136536942124,0.00140513505935669,1.07524188645681,-0.00276666830132405,-0.000358631158371766,0.00104650390516035,-0.135076979052772,-1.20891373045693
1.23076853982608,1.23319336894155,1.23463736791511,0.00144399897182981,1.09589794098437,-0.00277257403979699,-0.00034774491339922,0.0010962540578718,-0.137643172875047,-1.23209711489429
1.2541554631268,1.25657573816975,1.25804256872932,0.00146683055087924,1.11666850460966,-0.00273910352562865,-0.000318828478703896,0.00114800207307562,-0.140226062043508,-1.25542773610701
1.2776658530121,1.28006130316009,1.2815325293834,0.00147122621784608,1.13751365081718,-0.00266805136501789,-0.00027260121802489,0.00119862499885882,-0.142820253569757,-1.27886267816673
1.30136665810396,1.30371959077319,1.30522692564925,0.0015073348775506,1.15854869554391,-0.00261600787068407,-0.000263075200965007,0.0012442596744746,-0.145433970427265,-1.30247533110678
1.32569561578532,1.32799877348592,1.32954418572684,0.00154541222800811,1.18013930086593,-0.00256186582818627,-0.000258708113431931,0.00128670411389321,-0.148118180745468,-1.32671206938053
1.35019974548221,1.35243708708013,1.35409904966354,0.00166196259061495,1.20195071661075,-0.0025715341510872,-0.000334192558626334,0.00132777003273368,-0.150820563016708,-1.35110931704119
1.37507796784987,1.37724222481698,1.37892264278283,0.00168041796510418,1.22399728986571,-0.00248331956913074,-0.000319062594821056,0.00136135537127654,-0.153563997546583,-1.37588086944843
1.39981690828105,1.40189475677634,1.40354245028595,0.00164769352823496,1.24586134603024,-0.0023331577985237,-0.000255309312045574,0.0013923842129608,-0.156288720056415,-1.40050237256686
1.42473429509252,1.42672122912879,1.42843184845646,0.00171061933388313,1.26798064787537,-0.00227968799173832,-0.000292753959695498,0.00141786537033816,-0.159033335206658,-1.42530336375162
1.45014661852693,1.45204842733244,1.45372548563282,0.00167705830608805,1.29045170508375,-0.00213993629515171,-0.000238127487401168,0.00143893081980447,-0.16183484973001,-1.45060949650854
1.47564972992788,1.47746007484123,1.47911474857728,0.00165467373927434,1.31300969793449,-0.00200506308631351,-0.00019471818121771,0.00145995555669069,-0.164645095086098,-1.47600011928156
1.50095368119379,1.50266624894788,1.50436728104999,0.00170103210906188,1.33546633685678,-0.00194461830146611,-0.000232050545761983,0.00146898156193395,-0.167431962632885,-1.50119726738632
1.52639958842645,1.52802096950188,1.52963679137379,0.00161582187761863,1.3579270850117,-0.00176312907412648,-0.000141748001426458,0.00147407387668888,-0.170235632480681,-1.52654689562246
1.55195044368456,1.553485645738,1.55514256379952,0.0016569180543224,1.38061235658129,-0.00171430221547683,-0.000179100157444676,0.00147781789600849,-0.173052389316012,-1.55200782784025
1.57772750605295,1.57918827882111,1.58081643112153,0.00162815229520202,1.40344280654341,-0.00161199251910051,-0.000151219749823213,0.00147693254500628,-0.175896692033733,-1.57771134628107
1.60365476916631,1.60505144431169,1.60674783723603,0.00169639292210341,1.42651147390952,-0.00161542566269636,-0.000218750518312057,0.00147764240441223,-0.178758720921725,-1.60357380190839
1.62968212135832,1.63102582217058,1.63278860877802,0.0017627865947783,1.44968367486596,-0.00163511754125357,-0.0002914167098701,0.00147136988242467,-0.181633564025909,-1.6295544522961
1.65590137012005,1.65720635338475,1.6590260173142,0.00181966393192609,1.47303202212254,-0.00166219468663136,-0.000357211417208115,0.00146245251310368,-0.184531542685752,-1.65574390087028
1.68228826066355,1.68356886509309,1.68550116627266,0.00193230117658774,1.4965959464853,-0.00175735366344452,-0.000476749224712451,0.00145555195013682,-0.187449667839954,-1.68211331313998
1.70837447675864,1.70963703608265,1.71160804979503,0.0019710137180984,1.51982855988691,-0.00178708372861147,-0.00052452441342175,0.00144648930517336,-0.190333000602076,-1.70819054677635
1.7343803524365,1.73563737588276,1.73763329568853,0.00199591979856292,1.54298462254107,-0.00181136334935824,-0.000554339899743597,0.00144157989670833,-0.193207093245536,-1.73419579599152
1.76019276914994,1.761449962309,1.76354250780841,0.00209254550064603,1.56604202689032,-0.00190839848270019,-0.000651205309977134,0.00144134018998593,-0.196059140729283,-1.76000862212231
