signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.029708364509,-163.400982243322,-23.2846511291945,44.5672557111244,1986.24028162075,3.67766576198394,0.503009010401419,0,1985.99808673212,44518.8567736312,14505406.6393465,50.2809413688767,0.000682083424576485,45510.449802022,-2291.36366701044,10483.5002288155,109903777.047574,13.6814934358345,0.000849886216963869,10730.6767475705
compassFilter,80.5993623597603,-99.9447040064518,-24.2991172918768,39.4238962616505,1554.24359644938,2.73742269449614,0.519592423831677,0,1554.05407765942,31831.8588835479,6611105.95955217,46.3087592019459,0.000532417737241752,18882.1337657518,-2391.19384671484,8661.27661850686,75017712.6622937,7.33926908328866,0.00081981188567453,8985.04016145666
fullSystem,104.252274021435,-107.206918824805,-23.1128196228109,43.7265036522393,1912.0071216493,3.31903331709805,0.596825415228704,0,1911.77397848119,49888.6931876315,12130667.6429707,49.4568135790994,0.000697121155954469,20815.7019328569,-2274.45431035355,9661.17119402412,93338228.8402414,10.8769422054739,0.000841549238465322,9925.00278295795
gyroFilter,55.9869042161161,-136.475596430773,1.18629766906569,15.5325185687811,241.25913308953,19.545409834319,-1.84317952896548,0,241.229714831624,-6905.7975666112,1137382.09757197,15.5768102315992,0.00113360300100597,20815.7019328569,-2274.45431035355,9661.17119402412,93338228.8402414,10.8769422054739,0.000841549238465322,9925.00278295795
gyroSystem,104.087697998806,-102.110552200445,-20.6956025064109,42.6563244495699,1819.56201554697,3.50022091349545,0.617843008062393,0,1819.34014479761,47945.6256453701,11585726.192005,47.4093673012093,0.000753836184366576,13774.9191227635,116.739536361278,3491.57004871687,12191061.4050967,40.4653679791196,0.00076403809360511,3493.41469229861
input,102.527396895215,-102.913572809522,-23.1368168460646,43.7915911184632,1917.70345268667,3.31922713262045,0.598805453132637,0,1917.46961492875,50278.0566136354,12203768.2907085,49.5255682319454,0.000699902605644434,19622.5466525914,-2036.58415953776,9308.9923681674,86657338.9105988,11.4033790469459,0.000848018186639764,9528.88924731384
compassSystemError,77.2387815234143,-64.1074251924439,-0.147834283129899,8.67167092252697,75.1978765885998,18.7597427993748,0.294280446800479,0,75.1887072340591,191.862603529759,106055.236165106,8.67240233207198,0.000783922149094229,55064.9660795814,-14.5478711801555,3717.14997853239,13817203.9629034,59.5230291147273,0.000814817647320706,3717.06512485212
compassFilterError,140.975653785291,-56.5055754507621,-1.16230044581216,15.7916431791366,249.375994297172,19.0650895477594,1.78998334320399,0,249.345586298843,7047.76666737401,1185338.03359167,15.8333991494303,0.00113040177578965,37995.3562688052,-114.37805088455,3626.17220180789,13149124.8371643,39.6232227944145,0.00076265437204912,3627.86513650515
fullSystemError,8.2407846613814,-6.1633570243438,0.023997223253534,0.934125531586913,0.872590508762533,22.1061538268886,0.971440766831691,0,0.872484108261526,0.791685357878748,16.8278347421625,0.934376784271424,0.000808872313733541,7159.96485485534,2.36148547672864,401.49714796817,161199.959826575,78.8717846957408,0.000695539546163595,401.491852686575
gyroSystemError,6.72584526891358,0,2.44121433965364,2.1742545433369,4.72738281922115,1.73058750261978,0.393211503984643,0,4.72680637941878,4.04089843363754,38.6659948828596,3.26899584452923,0.000413034502848305,1365.12759024451,240.231636292535,585.148969988464,342399.31707856,2.69373722988872,0.000720153403547117,632.526425867081
gyroFilterError,99.8742800182587,-78.5338031954623,24.3231145151304,39.4042593736751,1552.69565678786,2.71197311067805,-0.519355250529799,0,1552.50632674801,-31769.8083221918,6536603.41545064,46.3046458410402,0.000534272085510225,43948.1826359773,2393.55533219157,8650.16437335496,74825343.6860594,7.34622544220908,0.000820275579744028,8974.95897325167
