signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.082155076854,-162.964534821049,-20.436623468426,31041.1627527266,2042.77993706047,3.49366018437471,0.331433748046484,0,2042.50302504514,30594.3190052539,14574916.5648223,49.5999859257578,0.00120163788638311,361998.917386667,-5415.72980914224,31041.1627527266,963553785.041258,25.6205488327241,0.000640266583152008,31509.0241361175
compassFilter,109.026946872066,-137.270766777471,-20.4404640503286,27015.6068740995,1970.88065004226,3.27214846282711,0.406055940754789,0,1970.6134844397,35521.2339558093,12706791.4048373,48.8715260149761,0.00121551279089113,282248.868802408,-5416.74756796757,27015.6068740995,729843014.775894,17.0578481132952,0.000636309175112549,27552.3991363815
fullSystem,116.694473668119,-140.180452000742,-20.3670730277231,26524.0668470761,1998.49422800295,3.26307758862952,0.379109327447641,0,1998.22331920154,33863.3955914657,13029130.865549,49.1227135133855,0.00123321822536071,212203.679808613,-5397.29885867063,26524.0668470761,703526122.10816,13.5981687884543,0.00064392018375074,27066.7558102328
gyroFilter,50.3157479473145,-49.5710869390588,0.0733910226054877,26524.0668470761,32.9801244081737,33.4873697161565,-2.53343898488909,0,32.9756537392828,-479.73407879577,36413.956182778,5.7429121516424,0.0060395602465477,212203.679808613,-5397.29885867063,26524.0668470761,703526122.10816,13.5981687884543,0.00064392018375074,27066.7558102328
gyroSystem,103.646269985481,-102.056148373596,-18.3723029216889,5195.48969308387,1879.28704516038,3.26179785775965,0.438001757752793,0,1879.03229566259,35676.0874834568,11516633.1286673,47.0805035052611,0.00154194304105989,41757.7863232266,19.4487092969173,5195.48969308387,26993113.1509407,45.2110341309964,0.000686140689546408,5195.35001071157
input,101.943950434341,-103.369024631918,-20.4389134078018,23649.740894318,1967.10966749725,3.11658687692063,0.411619700553857,0,1966.84301307574,35904.6500695153,12056427.3176775,48.8322863929937,0.00122498402841963,114246.846067687,-4868.68238039947,23649.740894318,559310244.368376,9.69556391452439,0.000660698748680658,24144.9042421342
compassSystemError,78.8202277998988,-63.838143579397,0.0022899393758687,18780.2061618407,81.9838490254752,18.9688116189464,0.489750968849244,0,81.9727355851844,363.479102181896,127461.48696427,9.05387987710279,0.000679282556264274,322139.041742804,0.606836689934897,18780.2061618407,352696143.481239,81.4815044463644,0.000704239801339934,18779.5696731563
compassFilterError,74.2767129784233,-51.9825358262998,-0.00155064252684051,14859.3377320857,80.2711297820534,25.5162132116471,2.44855993911926,0,80.2602485119189,1760.60321225805,164367.981792395,8.95880856567495,0.000733490043327165,283486.483212548,-0.410922135396022,14859.3377320857,220799917.836187,104.751508240892,0.000707187320965821,14858.8341252977
fullSystemError,39.5089250740211,-39.1555651465379,0.0718403800786461,11878.4495427828,29.0811515027727,17.949560344636,0.179583578821183,0,29.0772093648437,28.157604684104,15176.0679532011,5.39280728424941,0.000730348203934458,214540.64647808,19.0377871615207,11878.4495427828,141097563.540436,85.7869818433633,0.000709041994194609,11878.0622151293
gyroSystemError,5.70797561339612,0,2.06661048611285,908.34877154795,3.61902455053064,1.76210349333855,0.43373524382872,0,3.61853396837657,2.98554549564302,23.0726097173227,2.80880986713023,0.000484970097843261,4264.02849974495,547.654265432791,908.34877154795,825097.49077267,4.89365817169515,0.000525535459533857,1060.644501132
gyroFilterError,100.472508864444,-99.8731542325102,20.5123044304073,23442.3508236089,1921.28623566546,3.10077628388789,-0.43143470986847,0,1921.02579290612,-36325.7739559436,11442919.0522909,48.3919458789562,0.00120654386368559,149705.284394937,5435.78535512913,23442.3508236089,549543812.137156,9.05376833279713,0.000634438055431835,24063.5476381349
