signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.260177541255,-162.680174416145,-23.9814510211694,42.6706249650857,1820.782234911,3.60220928938523,0.370917598070108,0,1820.64401413859,28814.7592389922,11940403.8845047,48.9464401894493,0.000389538615329683,843077.38448753,6984.49479116029,53898.7879371046,2905079341.08897,44.9739285954071,0.000689335427349997,54348.4336293339
compassFilter,119.663619673945,-158.845221076362,-24.0035835782323,42.5512489079023,1810.60878362226,3.56449171063428,0.382701250601018,0,1810.47133514556,29481.3496180443,11683713.9392788,48.8532840220875,0.000388096815474101,808338.373915484,6990.94080351303,52164.7466782009,2721160796.00087,42.5253467326918,0.00069491394360594,52630.1316724568
fullSystem,122.577482347702,-159.457932135203,-23.924830205461,42.6362399171313,1817.84895427118,3.52247000907006,0.371454348271279,0,1817.71095617247,28786.7531688569,11638498.4736418,48.8887354769237,0.000392312523090445,758887.691018508,6968.00422134285,50695.2916461928,2570012595.09254,38.7198116110067,0.000690571567299894,51170.9695601473
gyroFilter,49.4590793176065,-49.9501711008212,0.0787533727712761,2.93505996297493,8.6145769862584,80.1803899239896,-1.14413820945125,0,8.6139230291502,-28.92543970954,5949.35846899265,2.93600495961315,0.000664656023388482,758887.691018508,6968.00422134285,50695.2916461928,2570012595.09254,38.7198116110067,0.000690571567299894,51170.9695601473
gyroSystem,103.645791457812,-102.476579884096,-21.4935298839035,40.7745877244649,1662.56700410008,3.41571546111319,0.483188709129431,0,1662.44079389708,32751.8667454858,9440044.90442196,46.0913508238512,0.0004148838742376,64676.1072888585,-22.9365821701831,4420.42794387763,19540183.2070142,60.9614982553641,0.000445571800425995,4420.40355512312
input,102.571136405781,-103.105118531758,-23.8806132984656,41.9056450918597,1756.0830905649,3.21864060821932,0.461924074562242,0,1755.94978128907,33989.0271615477,9924226.52905352,48.2310426260922,0.000392781017643196,278854.184217171,6259.89842671542,35122.4971221885,1233589804.09814,8.08018763403511,0.000715651965728781,35675.3319252043
compassSystemError,77.8981378558657,-64.0561267095851,-0.100837722703753,8.14876582659111,66.4023844966191,21.1721906779661,0.511467635103472,0,66.3973437022293,276.722336106454,93339.8733363379,8.14908043576386,0.000331721152217967,740662.698178204,29.3685544029467,39780.8186767439,1582513534.59197,87.7705337135503,0.000430683297978837,39780.0745130783
compassFilterError,76.4912549302324,-59.2143075119167,-0.122970279766676,8.15716536752473,66.5393468331449,22.3129303403957,0.951668541609016,0,66.5342956415535,516.480654352725,98775.1588647915,8.15778262343752,0.000333449303492148,727686.953948837,35.8145667557685,39026.5861650779,1523074427.70025,88.1060941700706,0.000431089057745984,39025.8619088324
fullSystemError,62.4009779312369,-58.5517963808983,-0.0442169069954002,7.16558559645217,51.3456169400829,20.6162997819898,0.339351680064875,0,51.3417191478609,124.840532846394,54343.9915471608,7.16545004048769,0.000353192069640698,676350.221326336,12.8779845855851,36725.955997676,1348795843.94324,85.639827963684,0.000425862799750779,36725.2612294695
gyroSystemError,6.72584526891359,0,2.38708341456219,2.13244967684289,4.54734162426733,1.78107776244579,0.408854289530606,0,4.54699642259541,3.96419927101673,36.8240970401862,3.20080671873096,0.000256092308362893,5648.93349148572,-695.227810041896,1174.88504132276,1380354.86032399,8.47056240342261,7.37495060692314e-05,1365.15353453512
gyroFilterError,100.966217605601,-101.209952450216,23.959366671237,41.7404332393567,1742.26376700919,3.24068692904998,-0.472509576493751,0,1742.13150679762,-34358.3277042766,9835556.73071289,48.126736416304,0.000388536058828709,149842.523402815,-6978.06281892739,35455.4253019817,1257087183.3444,8.02104637947694,0.000693263759296807,36134.9253175024
