signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.869413771133,-162.460636879147,-22.3023130142266,21117.7044176704,1991.06925186348,3.48279959084465,0.37373778668759,0,1990.82188333921,33198.28265032,13803629.5830389,49.8820112778518,0.000605662199247234,310367.626501809,4908.33602733858,21117.7044176704,445957439.872095,43.5416983852194,0.000177267574063296,21679.9791984954
compassFilter,102.719256203892,-121.903280565711,-22.60866712437,16794.3030175209,1871.96322697759,3.14216170404932,0.435446635925577,0,1871.73065607102,35261.43399113,11008172.7987973,48.8147773242037,0.000557276325052968,215166.335795519,4975.75903027919,16794.3030175209,282048613.84431,27.4391168953167,0.000173605498209856,17515.4009362998
fullSystem,110.907514228328,-128.258889899844,-22.297643670526,16686.0491280775,1936.55234427833,3.20838187201689,0.426473911525033,0,1936.3117488821,36337.5289150886,12029196.3838299,49.3304841060763,0.000603227317001665,154681.871009328,4907.30838917857,16686.0491280775,278424235.504616,15.4743938357244,0.000178869278893066,17392.1998170836
gyroFilter,49.6140442103331,-74.1574413866132,0.311023453843994,16686.0491280775,52.1492530026248,34.1182209023155,-2.86732437634166,0,52.1427740297086,-1079.61280046326,92762.9691721369,7.22769047611678,0.00298061912225484,154681.871009328,4907.30838917857,16686.0491280775,278424235.504616,15.4743938357244,0.000178869278893066,17392.1998170836
gyroSystem,104.955853836317,-101.970079102692,-20.1833613607692,4885.01670495643,1833.68186856322,3.26434538520437,0.477179141759057,0,1833.45405369571,37461.6151762577,10973272.526466,47.3373227962366,0.000637513702151641,48155.9737945006,-68.4506411005865,4885.01670495643,23863388.2077033,43.9364363713515,0.00102847558183514,4885.34453480078
input,103.249307796538,-102.764772118027,-22.2429615346746,15569.5471227811,1914.40066036505,3.13031302336934,0.456872674737694,0,1914.16281707267,38261.6326349626,11469527.3021885,49.0806698701808,0.000607628944612017,141070.350513381,4441.99306397786,15569.5471227811,242410797.608502,14.3680863558304,0.000180386429872256,16190.3378782394
compassSystemError,77.1765193199217,-63.0982584107719,-0.0593514795519144,13085.1014467675,74.0232129071562,18.8154706053749,0.526683474603069,0,74.01401633455,335.367249811795,103072.551873223,8.60334463640014,0.000620020327221249,224351.977437401,13.0621879970332,13085.1014467675,171219879.872196,80.3970879908446,0.00062047961483877,13084.7015149679
compassFilterError,88.5112722866435,-50.9886494806007,-0.365705589695363,9158.39808912367,80.5026277632319,34.5545474414203,3.13928943144546,0,80.4926261943708,2267.07299477669,223881.085374952,8.97921860590914,0.0030319126968441,170074.954986333,80.4851909376318,9158.39808912367,83876255.5588642,95.9476644858146,0.000984609979854709,9158.46727070514
fullSystemError,28.9199953996337,-27.5672852419906,-0.0546821358513666,5935.53885792906,13.7513093194695,19.7056206276455,0.151988946055446,0,13.7496008700572,7.74902640249217,3725.37761271447,3.70844859827374,0.00362486510610593,110694.605007604,12.0345498370451,5935.53885792906,35230621.5339858,89.6694235320038,0.00197204889618932,5935.36668784592
gyroSystemError,5.70797561339616,0,2.05960017390535,520.262405948847,3.39653323930314,1.80816465495427,0.416142057871109,0,3.39611125728806,2.60444070618691,20.854596642473,2.7637047840967,0.000417175390954821,1762.65165044929,-453.280775363698,520.262405948847,270672.971043682,4.49114124972814,0.000170365378525133,690.014215244124
gyroFilterError,100.468986287505,-98.466149752223,22.5539849885185,15078.8854628224,1835.20947762318,3.04249120817259,-0.455548775417015,0,1834.98147296699,-35808.193287222,10244545.5876937,48.4114006389953,0.000560959641032908,73697.6441896343,-4963.72448044213,15078.8854628224,227372786.800916,12.3456162617822,0.000174014294029617,15874.4203784987
