signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.608500466501,-162.959130240796,-20.2057802234331,31537.4657535309,2110.25373789436,3.46093304550851,0.326422407545857,0,2109.9871907505,31637.3203325238,15408232.9316267,50.1822752093623,0.00127373841649373,464437.017025503,3524.90946349062,31537.4657535309,994611746.155137,38.7413024312137,0.00173903895254837,31732.8522823661
compassFilter,116.101988463088,-150.055535692176,-20.2050881679923,28297.1757995532,2041.91472493991,3.33514230202853,0.346010839906815,0,2041.65680972898,31920.0686759384,13902082.1997004,49.4964887401654,0.00124972535321767,403820.116589821,3524.78873403869,28297.1757995532,800730158.230819,31.797874877564,0.00173057075083853,28514.9736165874
fullSystem,120.952323971364,-150.888355595386,-20.0558021720826,27628.4030382416,2072.77655868762,3.31162085350132,0.336162156272575,0,2072.51474530393,31717.2309445281,14224462.57325,49.7468586552925,0.00130651255561561,359199.875176181,3498.74571001638,27628.4030382416,763328654.443515,24.759950476179,0.00172419459292194,27848.18961335
gyroFilter,49.1991743445674,-48.9313743306994,0.149285995909598,27628.4030382416,17.3513637241086,37.5491463187964,-1.12541903328508,0,17.3491720651817,-81.3265571023269,11302.0591613654,4.16790815322945,0.00235219313236407,359199.875176181,3498.74571001638,27628.4030382416,763328654.443515,24.759950476179,0.00172419459292194,27848.18961335
gyroSystem,104.532222763223,-101.862174558535,-17.9909032676797,4080.84963238361,1939.84677886394,3.22138134425899,0.433247671470964,0,1939.60175590337,37008.8073882587,12119013.7012779,47.5738831323487,0.0016400139609937,57380.095924959,-26.0430240223091,4080.84963238361,16653333.7221255,40.3492246849602,0.000634624469139408,4080.8038607098
input,102.834778218653,-102.67953238533,-20.0117350931244,22193.7206973123,2026.30678171362,3.0875324227967,0.407492253613783,0,2026.05083794936,37161.6394219259,12673956.2604415,49.2597237039222,0.00131150069105404,143568.063920333,3138.5229614367,22193.7206973123,492561238.390307,7.24735497864662,0.00172478953292337,22413.8451628449
compassSystemError,78.1868806687968,-62.6740118144673,-0.194045130308627,20968.0333655082,75.1233825276967,19.3701443255577,0.19071823390387,0,75.1138936578562,124.157405568232,109288.233584794,8.66899920235619,0.000519498519657699,413463.636304427,33.8512796143312,20968.0333655082,439658423.217067,110.837608828329,0.000639505144485977,20967.398518681
compassFilterError,70.8776521025229,-51.1078617199531,-0.193353074867803,18966.932367833,70.1418639538493,20.7240381735779,1.18071931804124,0,70.1330043019667,693.474240813734,101934.047734128,8.37677680934187,0.000473073437744539,381173.606347365,33.7305501623799,18966.932367833,359744523.445949,115.527586999349,0.00063769377980645,18966.3633839193
fullSystemError,50.6186753844265,-50.2879606660647,-0.0440670789582045,16954.2653650368,42.5152724662178,19.7114811777381,0.0849867408610359,0,42.509902342122,23.5551750362674,35620.4559457059,6.52011075439444,0.000557060004405904,336566.270923844,7.68752614007056,16954.2653650368,287447114.068085,109.580763010071,0.000653891926716901,16953.7316903791
gyroSystemError,5.70797561339615,0,2.0208318254447,659.022726539508,3.52408783268425,1.84412812587133,0.47699677371899,0,3.52364270348977,3.15502815025397,22.8968015892609,2.75815227466142,0.000451328227938059,2605.23256087148,-352.535222439571,659.022726539508,434310.954095567,11.6568419866264,0.000106737536559106,747.371799316163
gyroFilterError,100.973052887117,-100.660310588121,20.161021089034,22024.3174692474,1985.16972020238,3.09464359344548,-0.417464877733656,0,1984.91897247974,-36917.6558955961,12192596.5906544,48.9017969386833,0.00125479535136819,103832.45774906,-3517.1012078986,22024.3174692474,485070559.986197,6.97477904917305,0.00173042625147392,22302.688721597
