signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.293326406384,-162.572270390865,-19.3451859238418,45886.1082413164,2024.65987300233,3.36233157924412,0.390431641459134,0,2024.40873682359,35562.5022354071,13779610.6150413,48.9759630354688,0.00146611842372246,289118.176835689,-17187.2449837959,45886.1082413164,2105534929.5338,8.37517066614028,0.000512937125687022,48998.0175890797
compassFilter,115.208751906107,-150.318883686378,-19.4075842743296,44957.0765912597,1984.11279099242,3.29501560845835,0.418996734709785,0,1983.86668422102,37023.6613453093,12968281.9640425,48.5851933369234,0.00146955111420517,254606.257852865,-17242.6828452174,44957.0765912597,2021138735.63239,7.4793237511912,0.000508361307722157,48148.9718462176
fullSystem,118.474411927731,-151.074856437415,-19.174736266818,44783.0005628651,2000.88146269248,3.24762039377393,0.402326044114753,0,2000.63327595684,36002.228094007,12998709.4371656,48.6652215330297,0.00155873983963193,195765.064604298,-17035.8088578158,44783.0005628651,2005517139.41358,7.5803678451059,0.000519874717053867,47912.5404697939
gyroFilter,49.3171928707062,-50.2740844457481,0.232848007511623,44783.0005628651,18.0752689463819,38.4295139973579,-1.78914029883513,0,18.0730269135183,-137.464558293192,12552.3974736842,4.25761025789356,0.00139645965298711,195765.064604298,-17035.8088578158,44783.0005628651,2005517139.41358,7.5803678451059,0.000519874717053867,47912.5404697939
gyroSystem,104.144014314541,-102.360414080439,-17.4143210528544,4160.40004161549,1893.40892435281,3.20219084703102,0.446389562588057,0,1893.17406837112,36770.5268168812,11476998.0025763,46.8661140495241,0.00169879404372287,22636.2548501923,206.87398740163,4160.40004161549,17308928.5062742,45.4285994884312,0.000766126253140632,4165.41135998124
input,102.439925565371,-102.693535745895,-19.3951271502152,42422.168683975,1980.16308954721,3.06604059058617,0.415146156953807,0,1979.91747269165,36573.9321108137,12019103.5451902,48.5395553117729,0.00155902613657865,67072.4809686844,-15471.7666369394,42422.168683975,1799640395.85163,7.71669265989611,0.000527639434916027,45154.2283653404
compassSystemError,77.8237526956577,-63.10703801564,0.0499412263734345,13674.8767177631,67.1973174073891,21.1063769722459,1.08886379483905,0,67.1889823394894,599.681501671126,95281.7701831913,8.19704071391507,0.000519049918656506,368242.297856922,44.3703201329047,13674.8767177631,187002253.24602,251.225741616118,0.000617825030224728,13674.5246167388
compassFilterError,72.2726746924293,-51.2965661284662,-0.0124571241143388,12904.8734733257,68.3139667767525,24.2894566566475,2.03658958804303,0,68.3054932011166,1149.70644625764,113325.870306469,8.26472312791289,0.000390820672072967,351819.950241373,-11.0675412885455,12904.8734733257,166535759.362544,262.466823380556,0.000598456065949271,12904.4780124133
fullSystemError,50.7723752307334,-49.977163256307,0.220390883397283,10514.5887076848,36.3054624136861,20.4259272196561,0.992075478829556,0,36.3009591313227,216.981079359293,26916.4623741017,6.02905724577294,0.000567209486259573,293049.921121372,195.806446113085,10514.5887076848,110556575.691772,274.075099550014,0.000626689740260727,10516.0857158865
gyroSystemError,5.70797561339617,0,1.98080609736084,2343.32470674026,3.51951727664398,1.81349307369416,0.486613722539864,0,3.5190807202961,3.21238948018856,22.4581696769124,2.72812637457248,0.000466192150465901,7326.40479652601,1759.84866698954,2343.32470674026,5491170.68121934,1.997394926303,0.000438429069906006,2930.51146252068
gyroFilterError,100.805856673055,-101.182578001509,19.6279751577269,43499.5864170671,1949.46118243047,3.07565123099928,-0.430397957588182,0,1949.21937379956,-37039.1729479867,11685802.0377628,48.3164235285675,0.00145812922975088,230222.181067662,17438.4892913304,43499.5864170671,1892214018.45588,7.21714479234271,0.000503876250384175,46863.6059864953
