signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.795953221666,-161.532252401971,-24.3903338490296,43.7731793019336,1916.09122619923,3.67279086574461,0.505364675839771,0,1915.86298424257,42379.0827017426,13481092.6351753,50.1073983510388,0.00060332502402785,308191.316436514,-1304.94761767668,24678.7986421902,609043102.42177,30.1720328770404,0.000653802943457682,24712.5416416174
compassFilter,104.298829096089,-124.997166982678,-24.5420643483342,42.7024058254064,1823.4954632777,3.43461341451332,0.586375049056702,0,1823.27825119155,45651.485035339,11417835.0586747,49.2502911023815,0.000566635915827178,225668.630360255,-1313.06560223655,20379.1758623398,415310808.828173,21.0133814995094,0.000695090932609374,20420.8279221382
fullSystem,113.127195347734,-129.112936368629,-24.3011573515342,43.3379942514417,1878.18174573799,3.44511164361753,0.567125660683694,0,1877.95801950264,46153.8694967857,12149965.919269,49.6840444018668,0.000608686051928692,152535.346804313,-1300.17643829555,19897.7061788937,395918711.181586,13.8909826761136,0.000689006956989842,19939.5483379569
gyroFilter,50.2504081548886,-66.7000348085892,0.240906996800043,6.59447950797058,43.487159981044,33.2142773719183,-2.71133883525653,0,43.4819798547806,-777.405771214078,62797.6553717004,6.59848588964829,0.00357675845369582,152535.346804313,-1300.17643829555,19897.7061788937,395918711.181586,13.8909826761136,0.000689006956989842,19939.5483379569
gyroSystem,104.127220700324,-101.900341823978,-21.9381224986186,41.9700275907841,1761.48321597118,3.53972812206772,0.609785893936653,0,1761.27339069232,45073.1109797914,10980533.8187614,47.3556185627082,0.000633809105736979,40167.4800763545,12.8891639409997,5231.99363730473,27373757.4207972,50.0484513593393,0.000704199642583461,5231.85369572391
input,103.397872904724,-103.35129720226,-24.3139029068501,43.0950966531799,1857.18735554692,3.35444413628384,0.592042371281856,0,1856.96613013232,47376.0407127716,11567207.5666255,49.4786014828235,0.000604359731680645,121405.384370378,-1173.7477997666,18353.3101730469,336843994.308068,12.5166307531148,0.000703116495975102,18390.2586939672
compassSystemError,78.6936930288287,-60.5816544609064,-0.0764309421795745,8.39416453631038,70.4619982626509,20.1477585665213,0.766963792461211,0,70.4536049334952,453.554720669253,100007.639702942,8.39401254600074,0.00065926195188086,244819.457700432,-4.08925833206628,15669.6190230866,245536960.328677,58.3903685135939,0.000677113510533928,15669.1528864724
compassFilterError,83.6044906826092,-50.3261212732469,-0.228161441484146,8.73952798416655,76.3793493860302,31.8388805325962,3.04508313154392,0,76.3702511907489,2032.28907281515,185697.572900532,8.74198540573761,0.00359962251442836,205692.614169323,-12.2072428919317,11364.4783997197,129151369.297696,83.4695596935057,0.000687364241321237,11364.1465009976
fullSystemError,30.9302477625626,-29.4639667634108,0.0127455553158992,3.99318942025407,15.9455617460291,20.3365181796605,0.530321234703121,0,15.9436623342666,33.7614545513757,5169.55041790231,3.9929719236988,0.000752373544031876,133848.409057037,0.681921049068018,7844.28756125288,61532847.3436267,67.4608030319741,0.000690602209020438,7844.05397351463
gyroSystemError,6.72584526891372,0,2.37578040823152,2.13096929848637,4.54103015109149,1.74604455221092,0.398539597712792,0,4.54048923028731,3.85589725364204,35.9965286085916,3.19136675711583,0.000408502137089731,4111.40030778143,127.110559578011,687.515038021488,472676.927505688,7.99978006258927,0.000814691307628607,699.146528201619
gyroFilterError,100.36460188164,-99.1951317029541,24.5548099036501,42.2558214383258,1785.55444542767,3.29988684169015,-0.606011621675179,0,1785.34175281952,-45715.4496120618,10518208.3894816,48.8700362412789,0.00056279424349415,103220.405235934,1313.74752328561,18066.8453632973,326410901.381298,11.304884327742,0.000696662442916344,18114.0109303839
