time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input,error
0,0,0,0,0,0,0,0
0.00106125843003447,5.31832519491773e-09,1.75852851966076e-09,0.000807309372998064,0.000807307614469545,0.00120611507278639,0.00106125823082399,-0.000253948857825928
0.00212251686006895,2.29319723146866e-08,8.94338532543528e-09,0.00130600925231312,0.00130600030892779,0.00241222895031016,0.00212251526638537,-0.000816506014072247
0.00318377529010342,6.02042291626307e-08,2.66438132369618e-08,0.00160757383171786,0.00160754718790462,0.00361834043731004,0.00318376991142285,-0.00157619607970499
0.00553105197244857,2.39261177144598e-07,1.28137470296431e-07,0.00196098441449216,0.00196085627702187,0.00628598665166287,0.00553102377100735,-0.00357003935651519
0.00787832865479372,6.09215125752601e-07,3.65617366348701e-07,0.00205172351615561,0.00205135789878926,0.00895360239170475,0.00787824715628089,-0.00582652364012528
0.0102256053371389,1.24909165732228e-06,8.12991887340665e-07,0.00206165531261963,0.00206084232073229,0.0116211747249266,0.0102254271347344,-0.00816377182211474
0.012572882019484,2.23982164526846e-06,1.54933524942036e-06,0.00205970087432901,0.00205815153907959,0.0142886907190584,0.0125725507740978,-0.0105128498997688
0.0196849448521831,8.52472247668446e-06,6.68407891906677e-06,0.00206632627023351,0.00205964219131444,0.022370577025125,0.0196836735671251,-0.0176173472968916
0.0267970076848821,2.10556273869077e-05,1.74959509460108e-05,0.0020765556096519,0.00205905965870589,0.0304514677068793,0.0267938007358401,-0.0247172451261882
0.0339090705175811,4.1993811777949e-05,3.61480724762821e-05,0.00209527878320956,0.00205913071073328,0.0385310031253827,0.033902572641304,-0.0318072938580944
0.0410211333502802,7.35596381353025e-05,6.48630093813574e-05,0.0021238352125309,0.00205897220314954,0.0466088237102471,0.041009629713129,-0.0388857945005981
0.0635913117658621,0.000268669629975434,0.000247214432595823,0.0023044500913553,0.00205723565875948,0.072228379847403,0.0635484614241875,-0.0612440113328322
0.086161490181444,0.000662430202705237,0.000622643034777372,0.0026764524689257,0.00205380943414833,0.0978155649493414,0.0860549221000284,-0.0833784696311027
0.1,0.00103199164850236,0.000978252735345584,0.00302980307427891,0.00205155033893333,0.113482951751835,0.0998334166468282,-0.0968036135725492
0.104062465245882,0.00116554113053445,0.00110726085169259,0.0030827258620863,0.00197546501039371,0.117860187172652,0.103874751563932,-0.100792025701846
0.108124930491764,0.00130950784669747,0.00124651713125528,0.00320284080362506,0.00195632367236978,0.122235708285997,0.107914372173564,-0.104711531369939
0.112187395737645,0.00146447880709097,0.00139660579102205,0.00334886005213425,0.0019522542611122,0.126609448423583,0.111952211807437,-0.108603351755302
0.123787365426762,0.00196539713375284,0.00188273470976347,0.00383069245050288,0.00194795774073941,0.139087836265108,0.123471468819331,-0.119640776368828
0.135387335115879,0.00256385533541757,0.00246506775799009,0.00441230842681161,0.00194724066882151,0.151549610058916,0.134974111783507,-0.130561803356696
0.146987304804995,0.00327022145767219,0.00315396017679663,0.00509809729382717,0.00194413711703054,0.163993222034812,0.146458592929772,-0.141360495635945
0.158587274494112,0.0040938047514803,0.00395873179364649,0.00589936776923071,0.00194063597558422,0.176417126866417,0.157923366931746,-0.152023999162515
0.181604831065846,0.00610692862908926,0.00593065547253185,0.0078641054252985,0.00193344995276665,0.20100518659716,0.180608245126468,-0.172744139701169
0.2,0.00811475244994979,0.00790195012046424,0.00982937475136369,0.00192742463089945,0.220587256726392,0.198669330795061,-0.188839956043698
0.204940470679653,0.00872903537067572,0.00850581829752023,0.0103492763159718,0.00184345801845162,0.225562705184336,0.203508876709132,-0.19315960039316
0.209880941359307,0.00937171051266189,0.0091378658676065,0.0109635077939043,0.00182564192629778,0.230533186356735,0.208343455337656,-0.197379947543752
0.21482141203896,0.010043935128295,0.00979924776453362,0.0116213140332692,0.0018220662687356,0.235498582240222,0.213172948677269,-0.201551634644
0.227986470227403,0.0119695749453447,0.0116950672195099,0.0135109808616353,0.00181591364212541,0.248704334627525,0.22601655644029,-0.212505575578655
0.241151528415846,0.0141111854150228,0.0138054324387613,0.0156170405767136,0.00181160813795228,0.26187091467196,0.238820991860444,-0.22320395128373
0.254316586604289,0.016483962987038,0.0161455453869214,0.0179511084561336,0.0018055630692122,0.274996103156748,0.25158403572095,-0.233632927264816
0.267481644792732,0.0190999040086735,0.0187274363639571,0.0205266667621177,0.0017992303981606,0.28807768803894,0.26430347597886,-0.243776809216743
0.29367292258786,0.0250643723565653,0.0246202316743231,0.0264062669911773,0.00178603531685412,0.313964526104224,0.289469843969435,-0.263063576978257
0.3,0.0266641037159061,0.0262018944336207,0.0279847333635462,0.00178283892992548,0.320188934139447,0.29552020666134,-0.267535473297793
0.30632707741214,0.0283499604999409,0.0278693109230792,0.0296940857054174,0.00182477478233817,0.32657647259041,0.301558739154814,-0.271864653449396
0.312654154824281,0.030099642685443,0.0296002898441046,0.0314277469715401,0.00182745712743554,0.332951939109768,0.307585199716682,-0.276157452745142
0.318981232236421,0.0319153681122442,0.0313970493478332,0.0332209896502568,0.00182394030242361,0.339315092447607,0.313599347097033,-0.280378357446776
0.33894222849093,0.0380494187388195,0.0374697727410983,0.03928127720295,0.00181150446185174,0.359306494418028,0.332489686735442,-0.293208409532491
0.358903224745439,0.0448546114548834,0.0442113286660621,0.0460097426500886,0.00179841398402647,0.379165423140322,0.351247553125723,-0.305237810475635
0.378864220999948,0.0523683539292307,0.051659263254629,0.0534448702567982,0.00178560700216923,0.398884404952635,0.369865472606024,-0.316420602349225
