signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals
compassSystem,1.78516294287063,0,0.967819163690618,0.281932074251959,0.0794856944920119,7.35157608305001,-1.10762427874802,0,0.0794040031307662,-0.0247831247788804,0.0463516556888258
compassFilter,1.78516337258864,0,0.967814695357546,0.281941076453646,0.0794907705918404,7.35141837082282,-1.10771387123023,0,0.0794090740136371,-0.024787503685735,0.0463565815766228
fullSystem,1.78517785916848,2.64068236484816e-05,0.972905806621706,0.270531740670151,0.0731874227100216,7.41832870487027,-0.965836104790077,0,0.0731122043927451,-0.0190936190662175,0.0396538929475764
gyroFilter,1,-3.27234762276252e-05,0.005091111264159,0.0596404300378942,0.00355698089510496,192.95312273642,13.4478712637381,0,0.00355332521073177,0.00284843280460133,0.00243624929231412
gyroSystem,2.00387408140234,1,1.42047323206119,0.300367619689086,0.0902207069576871,1.90433928752939,0.3913661439095,0,0.0901279826956546,0.0105894335390085,0.01546904946683
input,1,1,1,0,0,NaN,NaN,0,0,0,0
error,0.785177859168479,-0.999973593176351,-0.0270941933782941,0.270531740670151,0.0731874227100216,7.41832870487026,-0.965836104790071,0,0.0731122043927451,-0.0190936190662174,0.0396538929475764
