compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
6.08210660973374e-12,5.06842217477811e-12,-2.02736886991125e-12,-1.82146421906088e-13,4.05473773982249e-12,6.20881716410319e-12
0.00119802083794762,0.00122218669981373,0.001201304269283,-2.08824281509471e-05,0.00114994307561797,1.55770816669172e-05
0.00285398087331227,0.00290974104282807,0.0028212678209454,-8.84732360108977e-05,0.00269461199641228,4.16286111030043e-05
0.0045477592742362,0.00463294074547534,0.00452083647555235,-0.00011210427644463,0.00431376090564695,7.19836328913565e-05
0.00910772352498405,0.0092765815576323,0.00912321713100485,-0.000153364434174648,0.00870702837600189,0.000145758789691593
0.0177193888109557,0.0180441991518549,0.0177133919957544,-0.000330807158064579,0.0168990495385361,0.000288501485396607
0.0292355335883948,0.0297599641329983,0.0291346384453125,-0.000625325689301351,0.027776377638992,0.00049176971257037
0.0429509641007096,0.0436942107184809,0.042879378656749,-0.000814832064202752,0.0408515713936618,0.00075723327138797
0.0578842930880939,0.0588358053869131,0.0580152636776571,-0.000820541683106119,0.0552327695347014,0.00107421037531933
0.0737438969202593,0.0748875985086775,0.0740471004709906,-0.000840498031652374,0.070442593527489,0.00143347687905236
0.091526450760105,0.0928604646827899,0.0918366166817493,-0.00102384798989796,0.0872993521848503,0.00184887758506855
0.110321019156044,0.111807156187945,0.110607689013895,-0.00119946715989796,0.105080996270285,0.0022939100832406
0.130533944819452,0.132138599905432,0.131001568129476,-0.00113703177051562,0.124423347152009,0.00276115374074976
0.151963568944104,0.153656636895168,0.152596607717122,-0.00106002915988765,0.144918449353807,0.00324255756945128
0.176543998671632,0.178332889030377,0.177296919074594,-0.00103596993535124,0.168398079154443,0.0037530739776486
0.203492209505873,0.205353492578479,0.204252834937402,-0.00110065764395938,0.194023805383314,0.00430527024541278
0.231204128655649,0.233062798378824,0.232013566823435,-0.00104923155203107,0.220408915693865,0.00488305029462465
0.260520280406994,0.262321035278087,0.26144163512251,-0.000879400141448492,0.248394513650208,0.00548209863287226
0.29192183166641,0.293628547234195,0.292943792378619,-0.000684754834605419,0.278364017582467,0.0061115530259166
