compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
0,4.29251557024418e-11,4.29251557024418e-11,2.87445239078851e-12,1.53304127508721e-11,2.14625778512209e-11
0.0118784068175304,0.0119187930115947,0.0115344208515721,-0.000384372125241767,0.0111421198756606,4.15246703742463e-05
0.0328573678440027,0.0329684458397053,0.0321199333410204,-0.000848512477318109,0.0309152419552391,0.00023512327928602
0.0886831590484199,0.088981973885754,0.0867711705680737,-0.0022108032936307,0.0835538539100331,0.000601549103948069
0.15529248128212,0.155811320141019,0.152763176534647,-0.00304814355228472,0.146735714483286,0.00145104498422318
0.231041747074068,0.23180503618938,0.22785528515592,-0.00394975101654782,0.218619282178795,0.0024343402466043
0.313096698548323,0.314116889192366,0.309758426445257,-0.00435846275851177,0.296648667357218,0.0039021229685702
0.397811731389521,0.399084251953496,0.393831053189167,-0.00525319877050917,0.376444888482859,0.00569989348229006
0.498377248595771,0.499941548435286,0.493287615582286,-0.00665393285534762,0.470772885745813,0.00788735102693485
0.605710239064546,0.607564027926314,0.60041572135785,-0.00714830659074065,0.572027474963739,0.0106287729569975
0.719455107951483,0.721592900153909,0.713134423275421,-0.00845847688212899,0.678614860356099,0.0134480178202867
0.847475169050227,0.849916972456032,0.841763229525568,-0.00815374291901488,0.800627879142271,0.0163399483809255
0.982341748144892,0.985081802705617,0.976431895965718,-0.00864990676097848,0.928686911244819,0.0190333463834146
1.12525206094171,1.12828972265048,1.11787265346466,-0.0104170691395378,1.06318229672963,0.0218333509723836
1.27218225373591,1.2754958037402,1.26506077655258,-0.0104350271635716,1.20269592538047,0.0252527350966087
1.42287349426053,1.42643736158785,1.41458490162229,-0.0118524599412203,1.34424199874938,0.0288707618298845
1.5780977757433,1.58189201207425,1.57040525689997,-0.0114867551359559,1.49171173577446,0.0327328738147094
1.73761251871532,1.74161752144128,1.72956020570985,-0.0120573157327702,1.64233693020579,0.0366529284773295
1.89988936126661,1.90408309365358,1.89104338036888,-0.0130397133078855,1.79509805327764,0.0406890310255098
2.06385678981542,2.06821087835349,2.05496817606467,-0.0132427022685086,1.95003702251141,0.0449450751329646
2.24212035728243,2.24664861980688,2.2333875848172,-0.0132610350314512,2.11912620578099,0.0491287926894157
2.42315759656667,2.42782929549492,2.4146220441693,-0.0132072513033885,2.2907582801096,0.0535092892286218
2.60837075821595,2.61315979955741,2.60036943380112,-0.0127903657585934,2.46684687833911,0.0578295877134358
2.79729014204761,2.80217046545428,2.79006453559355,-0.0121059298718448,2.64689431191411,0.0620346914348288
3.00431764291086,3.00931600937198,2.99528682637239,-0.0140291830149207,2.84221514709938,0.0659627591754183
3.20636499965632,3.21143554304362,3.19599321055927,-0.0154423324659528,3.03340566100346,0.0696550001700719
3.40850802669187,3.41361575011976,3.39580115606633,-0.0178145940453887,3.22396937839288,0.0730744443067307
3.60905472355063,3.61415755859741,3.59430095644461,-0.0198566021907446,3.41301437721208,0.0767520006669402
3.81257556140913,3.81763952576207,3.79784378132518,-0.0197957444280662,3.6063728475031,0.0810694464010957
4.01914932095894,4.02413737842576,4.00295991592201,-0.0211774624956948,3.80119020435116,0.0854099434957583
4.22986726845488,4.2347442787064,4.21214946868059,-0.0225948100449678,4.00021032712158,0.0894986507088069
4.43939415871668,4.44411113031607,4.41872159178242,-0.0253895385156351,4.19719823031636,0.0930377396413819
