compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
0,0,8.31538013049534e-12,0,0,2.59855629077979e-13
0.000173873317960118,0.00017429595547063,0.000176828367070162,2.53240640241919e-06,0.000170899496879429,7.57268935558386e-07
0.000349227056306388,0.000349964347801038,0.000352135381295479,2.17102933675051e-06,0.000340230164251157,1.52445292249987e-06
0.000653007999062538,0.000653817152072276,0.000657277555936681,3.46039970671492e-06,0.000635395225669656,2.50926885720609e-06
0.00113512811783169,0.00113563670726892,0.00114835198369942,1.27152639574238e-05,0.00111029805183145,4.44549524607802e-06
0.00204180967661419,0.00204185226799122,0.00206556410245997,2.37118303110557e-05,0.00199713419923293,8.03003526276111e-06
0.00275973098385813,0.00275682265886904,0.00277749837342916,2.06757187178092e-05,0.00268556718115828,1.04448393228397e-05
0.00385720735149724,0.00384937042170869,0.00388359698782941,3.42265702784061e-05,0.00375630618405661,1.36250891955569e-05
0.0049596366838419,0.00494402321055532,0.00500326540454158,5.92421856708825e-05,0.00483984561703567,1.75642297628136e-05
0.00615442566673404,0.00612787884892896,0.00618330092402175,5.54220750927925e-05,0.00598209234885871,2.05268692557833e-05
0.00767411924815471,0.00763448314475162,0.0077013259953154,6.68428505637816e-05,0.00745211368692773,2.41111572125062e-05
0.00919712252964798,0.00914204741794882,0.00923018837264473,8.8140948459373e-05,0.00893395198675405,2.68287996212686e-05
0.0107323520434355,0.010659481107723,0.0107597933508389,0.000100312238958265,0.0104175847372971,2.80339533804051e-05
0.0124843334612836,0.0123926273705105,0.0125044334355542,0.000111806062964856,0.0121103614884695,2.88325682049617e-05
0.0145934751989054,0.0144842900751558,0.0146456635765,0.000161373501344185,0.0141888467977489,2.98891588629756e-05
0.0174013958437302,0.0172765743461371,0.0174538132310512,0.000177238878677599,0.0169115555140057,3.28604640214637e-05
0.0208693502312859,0.020731370950151,0.0209273531051752,0.000195982146708827,0.0202798918887441,3.57923418050632e-05
0.0248368011587965,0.0246859464386944,0.0249318599983651,0.000245913563828383,0.0241632416395337,4.02204259444261e-05
0.0287456016147709,0.0285784807347227,0.0288482735299372,0.000269792786899156,0.0279620369422316,4.30456992554744e-05
0.0330907848962982,0.0329049056204635,0.0332546353872333,0.000349729760533332,0.0322373017677039,4.65102046811288e-05
0.0379362809970709,0.0377301871901312,0.0381041002858962,0.000373913097843927,0.0369397850008681,5.13125695371335e-05
0.0429912515890984,0.0427629147265439,0.0431498380702188,0.000386923347832635,0.0418333837587852,5.4937502552223e-05
0.048328667297028,0.0480753290342234,0.0484832781533312,0.000407949125344333,0.0470070608758501,5.80701442101729e-05
0.0537205178157559,0.0534392104766864,0.0538928766244291,0.000453666143584996,0.0522568232679207,5.97174425170773e-05
0.0594469812889916,0.0591363251358936,0.0596514877023375,0.000515162566443905,0.0578459514487934,6.11631497642e-05
0.0652544352300798,0.0649152326056667,0.0654664107299011,0.000551178124234346,0.0634928633558697,5.87068676135719e-05
0.0713169146952818,0.070953803174364,0.0715711126769228,0.000617309504637628,0.0694238594109525,5.45697397943253e-05
0.0774840399722702,0.0771009826275986,0.0777624223930096,0.00066143976541103,0.0754378338543964,5.07657472813402e-05
0.0836223538582479,0.0832228040006677,0.0838846063873332,0.000661802382507761,0.0813847943001227,4.54473598178343e-05
0.089738556782582,0.0893259783208902,0.0900057177724583,0.000679739459883422,0.0873315745515616,3.99165926085386e-05
0.0960253151882041,0.0956041844661481,0.0962930761951221,0.00068889172897408,0.0934391057276766,3.44843314711138e-05
0.102490015739542,0.102067916928458,0.102786540074573,0.000718623141957713,0.0997488277831248,2.72577757901412e-05
0.108929697864889,0.10851298558243,0.109191311165757,0.000678325577090228,0.105970406568044,2.0117021839334e-05
0.115604585356778,0.11519891100761,0.115904102205864,0.000705191200332982,0.112490525020153,1.52570046338951e-05
0.122304166854259,0.121912438495201,0.122624804806297,0.000712366313174633,0.119015897324841,1.22099965145545e-05
0.129102253820747,0.128727093837889,0.129403533667625,0.00067643982973615,0.125597063468636,8.53863639349584e-06
0.136195888243882,0.135839718570683,0.136503227695357,0.000663509122594925,0.132487360579294,8.23556313532338e-06
0.143674163230961,0.143338012777219,0.144000432142223,0.000662419365003838,0.139762169710593,1.00748623351267e-05
0.15204981079192,0.15173266887723,0.152388893558444,0.000656224685371853,0.147894665000162,1.89127528886144e-05
0.159805710473198,0.159498426441652,0.160083891902884,0.000585465459153056,0.155355287823893,2.49218696158745e-05
0.167913657895822,0.167606749696591,0.168181785993511,0.000575036294841474,0.163208920400523,3.09173760147782e-05
0.17634962424719,0.17603362576587,0.176567240676377,0.000533614914664733,0.17133773243404,4.01969465591329e-05
0.184828632116218,0.184493115953436,0.184972934429035,0.000479818479756692,0.179487839241379,4.73312903912821e-05
0.193329053739685,0.192962325236294,0.1933446712293,0.000382345993005271,0.187604922705629,5.30316640703989e-05
0.201873816183901,0.201462945198208,0.201793790828171,0.000330845632041538,0.195800014584425,5.74484210704083e-05
0.210469830145095,0.210004623470013,0.210350313627194,0.000345690159260162,0.204103696767041,5.93513699332756e-05
0.219100514954854,0.218574488934662,0.218822945794922,0.000248456856102816,0.212330219668469,5.3737359589182e-05
0.227774023061751,0.227190894781545,0.227469707061703,0.000278812278078736,0.220735526481544,4.24913828932664e-05
0.236584387719631,0.23594975371712,0.236196588874528,0.000246835157408246,0.229219905820043,2.79506335313532e-05
0.245521170760704,0.244846280788936,0.245022068315718,0.000175787518466158,0.237804071861319,7.39479751895747e-06
0.254668087569631,0.253968974641923,0.254144000521462,0.000175025879538485,0.246680622317529,-1.51947094439363e-05
0.26387205138287,0.263167631544223,0.263309628723489,0.000141997166792862,0.255601105122228,-4.00582534244417e-05
0.27313836518858,0.272451238746206,0.272603541841298,0.000152303082618995,0.264649634573808,-6.73269654985883e-05
0.282532514771447,0.281887699571338,0.281956521095708,6.88215202119734e-05,0.273755119464892,-9.6718801744698e-05
0.292085389298986,0.291506199737861,0.291549823030696,4.36232907564512e-05,0.28309441897935,-0.000124359209751544
0.301874716163314,0.301379603242302,0.301419103925582,3.95006832799741e-05,0.292697582373096,-0.000147295412846558
0.311807174393575,0.311412743608733,0.311416923488391,4.17987549943583e-06,0.302424540502086,-0.000170236735877032
0.322053887885496,0.321777772509709,0.321739965729648,-3.78067759031962e-05,0.31246328040392,-0.000189022771207549
0.332369379844749,0.332225334411695,0.332162196926739,-6.31374901526474e-05,0.322595762533768,-0.000204643465622212
0.342870052754214,0.342868330516337,0.342837168993096,-3.11615253199956e-05,0.332970843866601,-0.000215241440725679
0.353524823639808,0.353670121541654,0.35367076429871,6.42749780256833e-07,0.343495771080987,-0.000221828723754567
0.364414108792386,0.36470761495106,0.364684022713586,-2.35922301986388e-05,0.35418816224306,-0.00022278089714486
0.375549320287454,0.375992955003832,0.375913552532438,-7.94024755513029e-05,0.365085994882975,-0.000219819611499718
0.386665014379625,0.387255474030098,0.387165369565732,-9.0104471642657e-05,0.376003193881063,-0.000212960746076923
0.39784538344663,0.398578275782971,0.398490463998834,-8.78117820580623e-05,0.386990150856686,-0.000204547081141625
0.408868407576977,0.409734720844426,0.409618484076678,-0.000116236771905928,0.397783730374483,-0.00019450165940985
0.419824525558007,0.420819994564226,0.420702558430743,-0.00011743613660136,0.408532737247047,-0.000181257962010152
0.430876627412675,0.431997560195409,0.431879649165369,-0.000117911033157725,0.4193701413959,-0.00016598300538005
0.442130004388413,0.443374880801587,0.443288533148007,-8.63476577381204e-05,0.430433132336475,-0.00015013398868697
0.453963364863219,0.455331770605491,0.455244107679131,-8.76629263595013e-05,0.442018683987304,-0.000127874463422423
0.465951502269101,0.467440310159873,0.467346362251971,-9.3947906862013e-05,0.453745664716865,-0.000104569808822167
0.478307521536148,0.479911524968754,0.479861712164295,-4.98128054979523e-05,0.465870765634463,-7.73401173189216e-05
0.49075347750165,0.492463572491293,0.492454149180308,-9.42330994543486e-06,0.478067567890061,-4.68274031715867e-05
0.503547097978299,0.505357117158253,0.505416696300797,5.95791415045304e-05,0.490619374268655,-1.15261521256928e-05
0.516303994730281,0.51819799736664,0.518257639343834,5.96419808321765e-05,0.503047962752005,2.69495089274382e-05
0.529223141015141,0.531184186542045,0.53124154678205,5.73602363666786e-05,0.515612608929847,6.82771034397384e-05
0.542200851696959,0.544205551603747,0.544282750318026,7.71987116812462e-05,0.528228976514323,0.000113680355687913
0.555522866382879,0.557542180219441,0.557565510175274,2.33299589516329e-05,0.54107576316788,0.000161157680395263
0.568962242712067,0.570972117627597,0.571059672215987,8.75545863112036e-05,0.554131529982052,0.000208318840707631
0.582552741354448,0.584531120952826,0.584600738237246,6.96172813020114e-05,0.567231398674526,0.000254415175926884
0.596195424680315,0.598120596775906,0.598198088060599,7.74912800157576e-05,0.580387781677668,0.00029919974511878
0.61012194556367,0.611968467472512,0.612049431926737,8.09644552646205e-05,0.593791584891733,0.000343298813926854
0.624239761548649,0.625981111895401,0.626045752194061,6.46402976209564e-05,0.607338611321341,0.000384012424547109
0.638584703286012,0.640197084472415,0.640272316129995,7.52316575796743e-05,0.621112563339661,0.000422141223680228
0.653161948543649,0.654623858105229,0.654772625244472,0.000148767134565527,0.635157481607166,0.000456546672856868
0.667884797013747,0.669177901150501,0.669306041024226,0.000128139875804274,0.649236191550569,0.000486371489712058
0.682638999228532,0.683745597911184,0.683900795612966,0.000155197694506829,0.66338373767212,0.000508524679519594
0.697402867303546,0.698307900025351,0.698517007603576,0.000209107582382525,0.677559535046125,0.000524432547795836
0.712313308344164,0.713006120503581,0.713221593466837,0.000215472957019561,0.691824931349921,0.000535082469988473
0.727247927587346,0.727722215240647,0.727946325799816,0.000224110559169536,0.706116874157617,0.000538571067798849
0.742063974110351,0.742317568670322,0.742564047181596,0.000246478509715026,0.720312811856274,0.000535100968526032
0.75737095266751,0.757403401128873,0.757716443458256,0.000313042326264882,0.735033811720703,0.000526707989982762
0.773129495267183,0.772942298660512,0.773228343973252,0.000286045308582418,0.750103898254955,0.000515466924671922
0.788894769953913,0.788493227907955,0.788745514913379,0.000252287005423568,0.765187648297537,0.000495408282306796
0.804978876821614,0.804363282169756,0.804677377727265,0.000314095549193943,0.780679371299422,0.000473018851282956
0.82143518133671,0.820609567369892,0.820965432241792,0.000355864875018597,0.796517734357622,0.000448805745073904
0.837938839838898,0.836907037842528,0.83724565495712,0.000338617107315388,0.81235022976138,0.000421017052888471
