compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
0,5.232780885631e-11,-6.54097610703875e-12,4.08811006689922e-13,-3.27048805351938e-11,1.99806379519699e-11
0.00541660299026426,0.00542086523419709,0.00529804356631265,-0.000122821692310897,0.00512093998604187,1.65996815503379e-05
0.0354447527219566,0.0354726408407685,0.0350011326812095,-0.00047150815659508,0.0338513215382894,9.95862076189292e-05
0.0945801240557342,0.0946545306808828,0.094417463997264,-0.000237066574875056,0.0913943206920545,0.000221174317418466
0.207042599842872,0.207205522737385,0.206427753746755,-0.00077776890018104,0.199878390244169,0.000416759447857676
0.331234543405279,0.331495353995691,0.331419227074203,-7.61268261835408e-05,0.32108998171096,0.000520905348560447
0.478994280078611,0.479371705820531,0.478019695438966,-0.00135201033352988,0.463280329521137,0.000560460189467268
0.639749776620433,0.640254564952458,0.637854496428669,-0.00240006853712643,0.618451141571966,0.000472687544666527
0.82145157707408,0.822100318586875,0.820444137019876,-0.00165618155790373,0.795673868096905,0.000471568502260906
1.02408381072909,1.02489324913103,1.02288983119368,-0.00200341796505026,0.992105281801054,0.000502268370133614
1.26779039817909,1.26879225899653,1.26836228739578,-0.000429971600245219,1.22963760217031,0.00124681302804924
1.55008445603694,1.55130797537266,1.55156227329631,0.000254297960953294,1.50337656683719,0.00237425506490555
1.85425849341561,1.85571960416514,1.85813690834412,0.00241730422394756,1.79956938960098,0.00378036324118758
2.18767944502078,2.18939960282853,2.19197473066824,0.0025751278075212,2.12179226865494,0.0055604745980112
2.51140150693545,2.51337109578163,2.51797632155922,0.00460522578638277,2.43653886102355,0.00727699323172779
2.82997557250234,2.83218767763329,2.83840048436765,0.00621280674233685,2.74591210658985,0.00895260469502525
3.15108931455756,3.15354236922637,3.16112394197488,0.00758157279807435,3.05713872089308,0.0110094349137642
3.48192061380431,3.48461649655969,3.49433460610394,0.00971810962795312,3.37778777951893,0.0138536950173968
3.81986537281868,3.8228030817597,3.8335444764934,0.0107413947820888,3.7038527968947,0.0170809005451515
4.17506554529009,4.17825205933737,4.19031852694042,0.0120664676016169,4.04662376358676,0.0206654467719859
4.52739491207609,4.53082073194663,4.54354449051725,0.0127237585793021,4.38545345585696,0.0247385300252592
4.90661490021092,4.91029391911458,4.9237793873694,0.0134854683246775,4.75070447047879,0.0286131367066924
5.28708247709994,5.29100736244552,5.30687721662561,0.015869854202006,5.11837946339072,0.0329019303910628
5.67577969915419,5.67994763219962,5.6977476808302,0.0178000487556326,5.49365586962392,0.0371307306896144
6.06568397971992,6.07008656608388,6.08767206081474,0.0175854947731737,5.86846430609092,0.04085861786505
6.45980279775968,6.46443445439855,6.48481220565869,0.0203777513144326,6.25019381837099,0.0447682327499667
6.88701199492309,6.89189006673292,6.91039934285874,0.0185092761592917,6.65930109366795,0.0487770853129781
7.35658431098294,7.36173370970947,7.38146327195344,0.0197295622861419,7.11219436740352,0.0532308457611417
7.84451597073114,7.84994284294924,7.87100828372893,0.0210654408293578,7.58294271465192,0.0577760072950841
8.37128635269134,8.37701216995961,8.39998901470535,0.022976844885651,8.09110073068669,0.0632049606824792
8.91429054897999,8.92031785789668,8.94812183173432,0.0278039739269186,8.61775773667831,0.0688147192143302
9.48790068773576,9.4942429595458,9.52467410048994,0.03043114092155,9.17157252212938,0.0747881061947088
10.099269266606,10.1059446116632,10.1416980613243,0.0357534496852839,9.76410486774026,0.0814060100334069
10.7288388661658,10.735849967657,10.7758056577439,0.0399556900828627,10.3731364766135,0.0880785138611215
11.3685530096546,11.375896751027,11.4191789539819,0.0432822029169046,10.9913419829475,0.0945512439040224
12.013017014718,12.0206852192414,12.0669467264536,0.0462615072665754,11.6129513370778,0.101881758452525
12.6618437012396,12.6698277970564,12.7189648280647,0.0491370310391771,12.2386455296816,0.109255187074425
13.3168177612394,13.3251102794574,13.3779189480937,0.052808668658863,12.8709404604,0.116788516152338
13.9693620808527,13.9779477960027,14.0372570240089,0.0593092280830958,13.5029801086797,0.125040366323601
14.636747340358,14.6456217355754,14.7107284819377,0.0651067464220605,14.1477949592344,0.134219410215978
15.3156282855258,15.3247814044181,15.3951787072837,0.0703973028683889,14.802459422623,0.144197275231762
16.0263385238307,16.0357730729426,16.1107061328744,0.0749330600193064,15.4870318090834,0.154413437706167
16.7520206467049,16.761729490237,16.8372640696867,0.0755345795786108,16.1834906254351,0.16334278312955
17.4801598725692,17.4901272912608,17.5694690099109,0.0793417186591396,16.8863117791138,0.171497650127577
18.217075362212,18.2272929651158,18.3057822957974,0.0784893307687947,17.5939791788159,0.178668162059678
18.9599031224205,18.9703588604436,19.0516598444155,0.0813009839708213,18.3099865423407,0.186901474152328
19.7178575229579,19.7285455584559,19.811403191505,0.0828576330512772,19.0392619486339,0.195297074516001
20.4928781061539,20.5037918111555,20.5881425024747,0.0843506914501261,19.7841688054939,0.204564243426805
21.2852255808342,21.2963562375789,21.3854075683259,0.0890513308611743,20.5484530134358,0.214477948767576
22.0792248054525,22.0905514529245,22.1813817990268,0.0908303461576823,21.311822738654,0.223976488131084
22.882499461573,22.8940067032368,22.985946731901,0.0919400287807417,22.0831209570357,0.233872103082637
23.691394245255,23.7030669312287,23.795872498664,0.0928055675290729,22.8603103896783,0.243078673513777
24.5051046565989,24.5169294137719,24.6114453040556,0.0945158903105172,23.6431854193168,0.252110931415658
25.3276618476234,25.3396290420407,25.4365566857917,0.0969276438148076,24.4350070533373,0.261479301937742
26.1596931419516,26.171791909732,26.2717511239856,0.0999592143273689,25.2357367947138,0.271746755188282
26.9929789468977,27.0051897899146,27.1064709117612,0.10128112184193,26.0344564131749,0.283516512830091
27.833785966571,27.8460922432862,27.9493816066998,0.103289363483562,26.8406198850483,0.29581301981435
28.6856874615927,28.6980751167436,28.8018354210114,0.103760304302412,27.6561028508591,0.308005410602472
29.5626486279968,29.5751123371569,29.6814734517465,0.106361114695765,28.4976381162034,0.320587364274329
30.444840274472,30.4573605685241,30.5654479113135,0.108087342856899,29.3445958016373,0.331929313655846
31.345047273662,31.3576156106407,31.4678836286935,0.110268018091422,30.2090028658096,0.343750062912692
32.2622807913782,32.2748880140281,32.3874903432692,0.112602329283687,31.0898291487426,0.355818273359488
33.1909717300138,33.2036051394616,33.3212829133349,0.117677773870988,31.984893361747,0.367495133722117
34.1228099372586,34.1354467040848,34.2580037562314,0.122557052215063,32.8815396842577,0.380425640098413
35.075539440592,35.0881666702106,35.2138801535657,0.125713483382435,33.7969586077704,0.393121146011244
36.0398476026284,36.0524460937293,36.1806741519818,0.128228058278579,34.7241093755194,0.404659461059157
37.052705287796,37.0652846174672,37.1976273846397,0.132342767240722,35.6994453011553,0.41673308158255
38.0926970988929,38.1052491446614,38.2436679499041,0.138418805256782,36.7028060168592,0.429064986598569
39.1637639445304,39.1762838938272,39.3215902557425,0.145306361914192,37.7368134106792,0.441712913375159
40.2419264214454,40.2543892393125,40.4083841718731,0.153994932566426,38.7786478034426,0.455199970513
41.3108490292885,41.3232162821146,41.4835908035519,0.160374521448856,39.8091955165052,0.468666948312676
42.3955682076479,42.407821411537,42.5726931286643,0.164871717142516,40.8530232686107,0.482289659585267
43.5059983917911,43.5181260379156,43.689925833723,0.171799795810179,41.924190654009,0.495949513098463
44.6461543290082,44.6581492515912,44.8334308405668,0.17528158896259,43.0212993195224,0.509067540123997
45.8160484060764,45.8279062279818,46.0077617786745,0.179855550748356,44.1491592458966,0.521387012917932
46.9771098133566,46.9887979964399,47.1710070543328,0.182209057875555,45.2660624646225,0.533847506364555
48.1566749709918,48.1681828385943,48.3528793233118,0.184696484687655,46.4009407092122,0.546420947958515
49.3673347730532,49.3786605874011,49.5629048480451,0.184244260705231,47.5627726673589,0.559283538142728
50.5826256584369,50.5937432593017,50.7811353846538,0.187392125398825,48.7324462068948,0.572385828671121
51.8197657702816,51.8306648062679,52.0182205061134,0.187555699817969,49.9218152698666,0.584011544482054
53.0848394696637,53.0955141659921,53.2827638811862,0.187249715275327,51.1368047643787,0.5966542008952
54.3547526632644,54.3651804469544,54.5538334198547,0.188652972919389,52.359046443238,0.608429028138324
55.639331384876,55.6494988904241,55.8362608946367,0.186762004247847,53.5921110173868,0.620301893855891
56.9615812317596,56.9714942840555,57.1582167677428,0.186722483780843,54.8637431785665,0.632017885902373
58.2965697810876,58.3062135552183,58.4925815818078,0.186368026639065,56.1478856642779,0.643253658278213
59.6544826544459,59.6638494931589,59.8524295584361,0.188580065187481,57.4566104807939,0.654709559416524
61.0145291532378,61.0235906248786,61.2122662324016,0.188675607546643,58.7638420066192,0.667580748417342
62.3927174349904,62.4014554988667,62.5887800581792,0.187324559314813,60.0875803228988,0.680078031141899
63.8111586965553,63.8195724928297,64.0078370878889,0.188264595102953,61.4527632172118,0.692472700845036
65.2287575717555,65.2368160910927,65.4295850852749,0.192768994201465,62.8211817674022,0.704339268721323
66.6690129692891,66.6767039890643,66.8701850934545,0.193481104381725,64.2065361925277,0.717443572170828
68.1194742972959,68.1267741117556,68.3269492243805,0.20017511264232,65.6071382903072,0.73115785281354
69.5853442793913,69.5922334624972,69.796896236561,0.204662774123982,67.0200925993494,0.745246500211304
71.0591386434178,71.0655910757899,71.2726124159626,0.207021340172104,68.4387330372867,0.759185071981707
72.5489203729159,72.5549142790495,72.7683069416132,0.213392662546969,69.8765638942745,0.773444268841486
74.0486864102067,74.0541948325088,74.2711584850071,0.216963652540037,71.3212717962592,0.787695727400604
75.5495944244414,75.5545842412339,75.7765652098348,0.221980968654266,72.7679675221476,0.802490540346685
77.0635339105211,77.0679828744726,77.2920195229848,0.224036648471256,74.2260796224728,0.815539154185005
78.6050610273005,78.60896088192,78.8390724839628,0.230111602046674,75.7143139125813,0.829255209119814
80.1932818210207,80.1966378315715,80.434053999511,0.237416167918782,77.2507107702956,0.841362785385776
81.7805323706471,81.7833157094516,82.0248061880261,0.241490478623078,78.7833429576405,0.853046033063901
83.3664676208522,83.3686456755388,83.613071560428,0.24442588491479,80.3124358347708,0.865832734598544
84.9630696885707,84.9646183742712,85.2119348855993,0.247316511336264,81.8521832113174,0.878256590620797
86.5689841346453,86.5698777448853,86.820506856327,0.250629111435775,83.4017937420752,0.89025565853115
88.1770490010579,88.1772573329065,88.4321439400164,0.254886607228164,84.955342009666,0.901316962323889
89.7863927963764,89.7858873236686,90.0430176896813,0.257130365995703,86.5085184547048,0.9119418590662
91.4067362700765,91.4054985535913,91.6658010760453,0.260302522439773,88.0727925425269,0.923043132168592
93.0423015606387,93.0403181431159,93.3038887423252,0.263570599212134,89.6525892823746,0.933460998011061
94.6969666211137,94.6942270101932,94.9592578846143,0.265030874460361,91.2483480643637,0.944618135109871
96.3617246286565,96.3582096649295,96.6275570171327,0.26934735212714,92.8566637622836,0.955835312605262
98.0325248110997,98.0282104167036,98.2996339690113,0.271423552368112,94.4697062474317,0.965911848278632
99.6969317911878,99.6917852852734,99.9683535590257,0.276568273781672,96.0793598513806,0.976197255760053
101.389761902439,101.383780208949,101.6574130021,0.27363279311422,97.7093594647173,0.985619768899941
103.098432512519,103.091603090858,103.368698818589,0.277095727720394,99.3602333382226,0.995912155476546
104.824803306275,104.817115851731,105.091755127024,0.274639275306849,101.023296263843,1.00525007461988
106.560227239377,106.551669534028,106.823089720421,0.271420186383008,102.696374531087,1.01257267519612
108.341960063098,108.332550785754,108.604619045938,0.272068260158355,104.417706013759,1.02045473880253
110.152137107934,110.141877055476,110.420622652862,0.278745597396314,106.171193546843,1.02980090166045
111.970019372043,111.958890989471,112.246339166913,0.287448177471404,107.934444477516,1.03885657697333
113.794259212707,113.78224290747,114.072574641656,0.290331734164435,109.697868190714,1.04805826332931
115.63760564789,115.624690293245,115.918787863513,0.294097570238484,111.480901618599,1.05705068562108
117.479363050088,117.465523671057,117.766008184568,0.300484513496145,113.265552131897,1.06546971574344
119.329663525367,119.314885054328,119.615883502476,0.300998448085995,115.053006149535,1.07347315108038
121.196984319621,121.181260999907,121.484482642293,0.303221642386184,116.859200769622,1.08094050485247
123.065287750255,123.048605656676,123.354858469571,0.306252812880854,118.668685565786,1.08685043796519
124.960369108727,124.942729184807,125.256583035754,0.313853851063701,120.50664746395,1.09482781501035
126.863956332187,126.845345506498,127.164271559892,0.31892605327545,122.350921733128,1.10219653631751
128.769695135216,128.750094096317,129.076291473281,0.326197376954273,124.198727540656,1.11029669633725
130.67724918232,130.65663926205,130.985249700226,0.328610438166495,126.044170803886,1.11763811924013
132.593389901932,132.571760181779,132.902817897156,0.331057715408698,127.899592341127,1.12335114780936
134.518212854179,134.495557879244,134.827314783353,0.331756904004308,129.763335971237,1.12740581259121
136.473464349202,136.449798251304,136.781171050118,0.331372798800836,131.655242506277,1.13174778032215
138.435964479937,138.411284187988,138.743026153096,0.331741965090746,133.556507867099,1.1345068249271
140.410593266912,140.384900444218,140.712813583912,0.327913139683842,135.464547770556,1.13805684123004
142.389261420234,142.362546822786,142.691256980955,0.328710158123176,137.382735251896,1.13998818430631
144.369487206763,144.341739987418,144.667378004143,0.325638016739295,139.29776654301,1.14269981559535
146.358491912385,146.329704108101,146.660132134232,0.330428026104435,141.228974011065,1.14560170323812
148.375797008945,148.345982041352,148.675042236626,0.329060195244246,143.183768545002,1.14622138091587
150.411291853286,150.380459520212,150.711181638552,0.330722118243575,145.16011508071,1.14596340052175
152.4691802988,152.437343114269,152.768770084584,0.331426970299195,147.156955183707,1.145981872884
154.527452805366,154.494606072867,154.827444252523,0.332838179691502,149.156080596025,1.14477476461633
156.588340078185,156.554482746314,156.888157062145,0.333674315858648,151.157136319825,1.1435805439808
158.643554275674,158.6086784331,158.945896322783,0.337217889660446,153.155716564698,1.14203213134318
160.709768653734,160.673878850688,161.01119188626,0.337313035593173,155.161232892725,1.14074903227123
162.784280811612,162.747371663132,163.090107255957,0.342735592769855,157.177763433306,1.14179806714548
164.848877309955,164.810928476246,165.15807159588,0.347143119618869,159.183845399633,1.14261295816724
