signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals
compassSystem,1629.42736566488,-1702.67147036859,3.63662259628313,496.112873463039,246127.983215753,4.76255848212544,-0.136577501078231,0,246081.788023708,-16672409.6594284,288402664923.449,496.079643855314,0.00301627865616169,1053268488.0413,-59771.1995818577
compassFilter,1152.98871926263,-1204.89687993999,5.25377501108657,352.63221179524,124349.476795603,4.65538285954639,-0.18947171260452,0,124326.137929838,-8305925.76112199,71958199660.8494,352.638256690486,0.00300079978920382,750159804.890704,-86350.5701875043
fullSystem,1339.68865446014,-1400.37142486133,4.83453773615692,403.13357669572,162516.680659484,4.74147246978934,-0.184239453860564,0,162486.17827948,-12067221.1995088,125183209336.303,403.12473384128,0.00298699751578138,860496924.720041,-79460.0243118926
gyroFilter,273.744153436254,-284.930693415764,-0.41923727492968,76.6534244387777,5875.74747819141,4.95574271841875,-0.0433286962715166,0,5874.64467273379,-19509.5847977329,171029867.192604,76.6473772064411,0.00288424101303199,860496924.720041,-79460.0243118926
gyroSystem,142.433103984937,-1.96550489376538,12.1792812102165,29.4456557840496,867.046644552735,9.21813834245814,2.79119623622815,0,866.883910572902,71241.2915934198,6927317.71409059,31.862498354185,0.00341185142482536,160399420.916338,6890.54587561142
input,142.168221098265,-2.03013135466862,11.0035944214437,29.7482163295682,884.956374790791,9.18445934124686,2.7867667339765,0,884.790279375102,73343.4156833785,7190089.24962803,31.7154437075538,0.00456615782976955,2937134.31526247,-200177.562753813
error,1338.68865446014,-1401.37142486133,-6.16905668528679,401.868048460515,161497.928373463,4.78606021708408,-0.112889532333765,0,161467.61720072,-7324564.84946553,124781163629.088,401.877685945744,0.00297131955465327,860502233.528773,101394.056877096
